"cohort_month","month_number","cohort_customers","retained_customers","retention_rate_pct"
"2022-02-01 00:00:00+05:30",43,234,5,2.14
"2022-02-01 00:00:00+05:30",44,234,12,5.13
"2022-03-01 00:00:00+05:30",0,273,273,100.00
"2022-03-01 00:00:00+05:30",1,273,6,2.20
"2022-03-01 00:00:00+05:30",2,273,11,4.03
"2022-03-01 00:00:00+05:30",3,273,5,1.83
"2022-03-01 00:00:00+05:30",4,273,10,3.66
"2022-03-01 00:00:00+05:30",5,273,10,3.66
"2022-03-01 00:00:00+05:30",6,273,5,1.83
"2022-03-01 00:00:00+05:30",7,273,9,3.30
"2022-03-01 00:00:00+05:30",8,273,11,4.03
"2022-03-01 00:00:00+05:30",9,273,7,2.56
"2022-03-01 00:00:00+05:30",10,273,7,2.56
"2022-03-01 00:00:00+05:30",11,273,4,1.47
"2022-03-01 00:00:00+05:30",12,273,10,3.66
"2022-03-01 00:00:00+05:30",13,273,3,1.10
"2022-03-01 00:00:00+05:30",14,273,6,2.20
"2022-03-01 00:00:00+05:30",15,273,7,2.56
"2022-03-01 00:00:00+05:30",16,273,2,0.73
"2022-03-01 00:00:00+05:30",17,273,8,2.93
"2022-03-01 00:00:00+05:30",18,273,6,2.20
"2022-03-01 00:00:00+05:30",19,273,9,3.30
"2022-03-01 00:00:00+05:30",20,273,13,4.76
"2022-03-01 00:00:00+05:30",21,273,5,1.83
"2022-03-01 00:00:00+05:30",22,273,10,3.66
"2022-03-01 00:00:00+05:30",23,273,3,1.10
"2022-03-01 00:00:00+05:30",24,273,4,1.47
"2022-03-01 00:00:00+05:30",25,273,7,2.56
"2022-03-01 00:00:00+05:30",26,273,5,1.83
"2022-03-01 00:00:00+05:30",27,273,8,2.93
"2022-03-01 00:00:00+05:30",28,273,5,1.83
"2022-03-01 00:00:00+05:30",29,273,6,2.20
"2022-03-01 00:00:00+05:30",30,273,13,4.76
"2022-03-01 00:00:00+05:30",31,273,9,3.30
"2022-03-01 00:00:00+05:30",32,273,4,1.47
"2022-03-01 00:00:00+05:30",33,273,6,2.20
"2022-03-01 00:00:00+05:30",34,273,9,3.30
"2022-03-01 00:00:00+05:30",35,273,5,1.83
"2022-03-01 00:00:00+05:30",36,273,2,0.73
"2022-03-01 00:00:00+05:30",37,273,11,4.03
"2022-03-01 00:00:00+05:30",38,273,4,1.47
"2022-03-01 00:00:00+05:30",39,273,12,4.40
"2022-03-01 00:00:00+05:30",40,273,2,0.73
"2022-03-01 00:00:00+05:30",41,273,9,3.30
"2022-03-01 00:00:00+05:30",42,273,11,4.03
"2022-03-01 00:00:00+05:30",43,273,9,3.30
"2022-04-01 00:00:00+05:30",0,240,240,100.00
"2022-04-01 00:00:00+05:30",1,240,1,0.42
"2022-04-01 00:00:00+05:30",2,240,5,2.08
"2022-04-01 00:00:00+05:30",3,240,4,1.67
"2022-04-01 00:00:00+05:30",4,240,3,1.25
"2022-04-01 00:00:00+05:30",5,240,7,2.92
"2022-04-01 00:00:00+05:30",6,240,4,1.67
"2022-04-01 00:00:00+05:30",7,240,7,2.92
"2022-04-01 00:00:00+05:30",9,240,6,2.50
"2022-04-01 00:00:00+05:30",10,240,7,2.92
"2022-04-01 00:00:00+05:30",11,240,6,2.50
"2022-04-01 00:00:00+05:30",12,240,7,2.92
"2022-04-01 00:00:00+05:30",13,240,3,1.25
"2022-04-01 00:00:00+05:30",14,240,6,2.50
"2022-04-01 00:00:00+05:30",15,240,5,2.08
"2022-04-01 00:00:00+05:30",16,240,8,3.33
"2022-04-01 00:00:00+05:30",17,240,6,2.50
"2022-04-01 00:00:00+05:30",18,240,5,2.08
"2022-04-01 00:00:00+05:30",19,240,6,2.50
"2022-04-01 00:00:00+05:30",20,240,3,1.25
"2022-04-01 00:00:00+05:30",21,240,3,1.25
"2022-04-01 00:00:00+05:30",22,240,1,0.42
"2022-04-01 00:00:00+05:30",23,240,3,1.25
"2022-04-01 00:00:00+05:30",24,240,4,1.67
"2022-04-01 00:00:00+05:30",25,240,5,2.08
"2022-04-01 00:00:00+05:30",26,240,9,3.75
"2022-04-01 00:00:00+05:30",27,240,7,2.92
"2022-04-01 00:00:00+05:30",28,240,3,1.25
"2022-04-01 00:00:00+05:30",29,240,8,3.33
"2022-04-01 00:00:00+05:30",30,240,1,0.42
"2022-04-01 00:00:00+05:30",31,240,10,4.17
"2022-04-01 00:00:00+05:30",32,240,5,2.08
"2022-04-01 00:00:00+05:30",33,240,9,3.75
"2022-04-01 00:00:00+05:30",34,240,2,0.83
"2022-04-01 00:00:00+05:30",35,240,6,2.50
"2022-04-01 00:00:00+05:30",36,240,4,1.67
"2022-04-01 00:00:00+05:30",37,240,4,1.67
"2022-04-01 00:00:00+05:30",38,240,5,2.08
"2022-04-01 00:00:00+05:30",39,240,7,2.92
"2022-04-01 00:00:00+05:30",40,240,3,1.25
"2022-04-01 00:00:00+05:30",41,240,3,1.25
"2022-04-01 00:00:00+05:30",42,240,5,2.08
"2022-05-01 00:00:00+05:30",0,232,232,100.00
"2022-05-01 00:00:00+05:30",1,232,6,2.59
"2022-05-01 00:00:00+05:30",2,232,3,1.29
"2022-05-01 00:00:00+05:30",3,232,5,2.16
"2022-05-01 00:00:00+05:30",4,232,6,2.59
"2022-05-01 00:00:00+05:30",5,232,1,0.43
"2022-05-01 00:00:00+05:30",6,232,5,2.16
"2022-05-01 00:00:00+05:30",7,232,8,3.45
"2022-05-01 00:00:00+05:30",8,232,6,2.59
"2022-05-01 00:00:00+05:30",9,232,6,2.59
"2022-05-01 00:00:00+05:30",10,232,6,2.59
"2022-05-01 00:00:00+05:30",11,232,5,2.16
"2022-05-01 00:00:00+05:30",12,232,2,0.86
"2022-05-01 00:00:00+05:30",13,232,2,0.86
"2022-05-01 00:00:00+05:30",14,232,10,4.31
"2022-05-01 00:00:00+05:30",15,232,5,2.16
"2022-05-01 00:00:00+05:30",16,232,8,3.45
"2022-05-01 00:00:00+05:30",17,232,9,3.88
"2022-05-01 00:00:00+05:30",18,232,6,2.59
"2022-05-01 00:00:00+05:30",19,232,6,2.59
"2022-05-01 00:00:00+05:30",20,232,4,1.72
"2022-05-01 00:00:00+05:30",21,232,7,3.02
"2022-05-01 00:00:00+05:30",22,232,7,3.02
"2022-05-01 00:00:00+05:30",23,232,11,4.74
"2022-05-01 00:00:00+05:30",24,232,4,1.72
"2022-05-01 00:00:00+05:30",25,232,6,2.59
"2022-05-01 00:00:00+05:30",26,232,8,3.45
"2022-05-01 00:00:00+05:30",27,232,8,3.45
"2022-05-01 00:00:00+05:30",28,232,3,1.29
"2022-05-01 00:00:00+05:30",29,232,3,1.29
"2022-05-01 00:00:00+05:30",30,232,3,1.29
"2022-05-01 00:00:00+05:30",31,232,6,2.59
"2022-05-01 00:00:00+05:30",32,232,6,2.59
"2022-05-01 00:00:00+05:30",33,232,7,3.02
"2022-05-01 00:00:00+05:30",34,232,4,1.72
"2022-05-01 00:00:00+05:30",35,232,4,1.72
"2022-05-01 00:00:00+05:30",36,232,3,1.29
"2022-05-01 00:00:00+05:30",37,232,3,1.29
"2022-05-01 00:00:00+05:30",38,232,7,3.02
"2022-05-01 00:00:00+05:30",39,232,5,2.16
"2022-05-01 00:00:00+05:30",40,232,8,3.45
"2022-05-01 00:00:00+05:30",41,232,4,1.72
"2022-06-01 00:00:00+05:30",0,214,214,100.00
"2022-06-01 00:00:00+05:30",1,214,6,2.80
"2022-06-01 00:00:00+05:30",2,214,8,3.74
"2022-06-01 00:00:00+05:30",3,214,7,3.27
"2022-06-01 00:00:00+05:30",4,214,3,1.40
"2022-06-01 00:00:00+05:30",5,214,8,3.74
"2022-06-01 00:00:00+05:30",6,214,4,1.87
"2022-06-01 00:00:00+05:30",7,214,9,4.21
"2022-06-01 00:00:00+05:30",8,214,4,1.87
"2022-06-01 00:00:00+05:30",9,214,4,1.87
"2022-06-01 00:00:00+05:30",10,214,7,3.27
"2022-06-01 00:00:00+05:30",11,214,6,2.80
"2022-06-01 00:00:00+05:30",12,214,4,1.87
"2022-06-01 00:00:00+05:30",13,214,10,4.67
"2022-06-01 00:00:00+05:30",14,214,6,2.80
"2022-06-01 00:00:00+05:30",15,214,5,2.34
"2022-06-01 00:00:00+05:30",16,214,7,3.27
"2022-06-01 00:00:00+05:30",17,214,4,1.87
"2022-06-01 00:00:00+05:30",18,214,4,1.87
"2022-06-01 00:00:00+05:30",19,214,7,3.27
"2022-06-01 00:00:00+05:30",20,214,7,3.27
"2022-06-01 00:00:00+05:30",21,214,4,1.87
"2022-06-01 00:00:00+05:30",22,214,6,2.80
"2022-06-01 00:00:00+05:30",23,214,7,3.27
"2022-06-01 00:00:00+05:30",24,214,7,3.27
"2022-06-01 00:00:00+05:30",25,214,4,1.87
"2022-06-01 00:00:00+05:30",26,214,5,2.34
"2022-06-01 00:00:00+05:30",27,214,4,1.87
"2022-06-01 00:00:00+05:30",28,214,4,1.87
"2022-06-01 00:00:00+05:30",29,214,6,2.80
"2022-06-01 00:00:00+05:30",30,214,6,2.80
"2022-06-01 00:00:00+05:30",31,214,5,2.34
"2022-06-01 00:00:00+05:30",32,214,3,1.40
"2022-06-01 00:00:00+05:30",33,214,5,2.34
"2022-06-01 00:00:00+05:30",34,214,6,2.80
"2022-06-01 00:00:00+05:30",35,214,6,2.80
"2022-06-01 00:00:00+05:30",36,214,10,4.67
"2022-06-01 00:00:00+05:30",37,214,8,3.74
"2022-06-01 00:00:00+05:30",38,214,3,1.40
"2022-06-01 00:00:00+05:30",39,214,6,2.80
"2022-06-01 00:00:00+05:30",40,214,5,2.34
"2022-07-01 00:00:00+05:30",0,245,245,100.00
"2022-07-01 00:00:00+05:30",1,245,5,2.04
"2022-07-01 00:00:00+05:30",2,245,3,1.22
"2022-07-01 00:00:00+05:30",3,245,5,2.04
"2022-07-01 00:00:00+05:30",4,245,3,1.22
"2022-07-01 00:00:00+05:30",5,245,4,1.63
"2022-07-01 00:00:00+05:30",6,245,3,1.22
"2022-07-01 00:00:00+05:30",7,245,5,2.04
"2022-07-01 00:00:00+05:30",8,245,5,2.04
"2022-07-01 00:00:00+05:30",9,245,8,3.27
"2022-07-01 00:00:00+05:30",10,245,5,2.04
"2022-07-01 00:00:00+05:30",11,245,1,0.41
"2022-07-01 00:00:00+05:30",12,245,6,2.45
"2022-07-01 00:00:00+05:30",13,245,7,2.86
"2022-07-01 00:00:00+05:30",14,245,6,2.45
"2022-07-01 00:00:00+05:30",15,245,4,1.63
"2022-07-01 00:00:00+05:30",16,245,9,3.67
"2022-07-01 00:00:00+05:30",17,245,6,2.45
"2022-07-01 00:00:00+05:30",18,245,7,2.86
"2022-07-01 00:00:00+05:30",19,245,6,2.45
"2022-07-01 00:00:00+05:30",20,245,5,2.04
"2022-07-01 00:00:00+05:30",21,245,7,2.86
"2022-07-01 00:00:00+05:30",22,245,5,2.04
"2022-07-01 00:00:00+05:30",23,245,7,2.86
"2022-07-01 00:00:00+05:30",24,245,9,3.67
"2022-07-01 00:00:00+05:30",25,245,5,2.04
"2022-07-01 00:00:00+05:30",26,245,5,2.04
"2022-07-01 00:00:00+05:30",27,245,8,3.27
"2022-07-01 00:00:00+05:30",28,245,6,2.45
"2022-07-01 00:00:00+05:30",29,245,2,0.82
"2022-07-01 00:00:00+05:30",30,245,11,4.49
"2022-07-01 00:00:00+05:30",31,245,5,2.04
"2022-07-01 00:00:00+05:30",32,245,1,0.41
"2022-07-01 00:00:00+05:30",33,245,6,2.45
"2022-07-01 00:00:00+05:30",34,245,3,1.22
"2022-07-01 00:00:00+05:30",35,245,8,3.27
"2022-07-01 00:00:00+05:30",36,245,9,3.67
"2022-07-01 00:00:00+05:30",37,245,5,2.04
"2022-07-01 00:00:00+05:30",38,245,7,2.86
"2022-07-01 00:00:00+05:30",39,245,5,2.04
"2022-08-01 00:00:00+05:30",0,252,252,100.00
"2022-08-01 00:00:00+05:30",1,252,4,1.59
"2022-08-01 00:00:00+05:30",2,252,2,0.79
"2022-08-01 00:00:00+05:30",3,252,5,1.98
"2022-08-01 00:00:00+05:30",4,252,6,2.38
"2022-08-01 00:00:00+05:30",5,252,8,3.17
"2022-08-01 00:00:00+05:30",6,252,3,1.19
"2022-08-01 00:00:00+05:30",7,252,5,1.98
"2022-08-01 00:00:00+05:30",8,252,10,3.97
"2022-08-01 00:00:00+05:30",9,252,3,1.19
"2022-08-01 00:00:00+05:30",10,252,8,3.17
"2022-08-01 00:00:00+05:30",11,252,2,0.79
"2022-08-01 00:00:00+05:30",12,252,4,1.59
"2022-08-01 00:00:00+05:30",13,252,3,1.19
"2022-08-01 00:00:00+05:30",14,252,4,1.59
"2022-08-01 00:00:00+05:30",15,252,8,3.17
"2022-08-01 00:00:00+05:30",16,252,10,3.97
"2022-08-01 00:00:00+05:30",17,252,7,2.78
"2022-08-01 00:00:00+05:30",18,252,7,2.78
"2022-08-01 00:00:00+05:30",19,252,7,2.78
"2022-08-01 00:00:00+05:30",20,252,8,3.17
"2022-08-01 00:00:00+05:30",21,252,6,2.38
"2022-08-01 00:00:00+05:30",22,252,5,1.98
"2022-08-01 00:00:00+05:30",23,252,5,1.98
"2022-08-01 00:00:00+05:30",24,252,6,2.38
"2022-08-01 00:00:00+05:30",25,252,6,2.38
"2022-08-01 00:00:00+05:30",26,252,6,2.38
"2022-08-01 00:00:00+05:30",27,252,2,0.79
"2022-08-01 00:00:00+05:30",28,252,3,1.19
"2022-08-01 00:00:00+05:30",29,252,5,1.98
"2022-08-01 00:00:00+05:30",30,252,7,2.78
"2022-08-01 00:00:00+05:30",31,252,12,4.76
"2022-08-01 00:00:00+05:30",32,252,5,1.98
"2022-08-01 00:00:00+05:30",33,252,5,1.98
"2022-08-01 00:00:00+05:30",34,252,3,1.19
"2022-08-01 00:00:00+05:30",35,252,5,1.98
"2022-08-01 00:00:00+05:30",36,252,6,2.38
"2022-08-01 00:00:00+05:30",37,252,8,3.17
"2022-08-01 00:00:00+05:30",38,252,7,2.78
"2022-09-01 00:00:00+05:30",0,200,200,100.00
"2022-09-01 00:00:00+05:30",1,200,3,1.50
"2022-09-01 00:00:00+05:30",2,200,7,3.50
"2022-09-01 00:00:00+05:30",3,200,2,1.00
"2022-09-01 00:00:00+05:30",4,200,5,2.50
"2022-09-01 00:00:00+05:30",5,200,4,2.00
"2022-09-01 00:00:00+05:30",6,200,5,2.50
"2022-09-01 00:00:00+05:30",7,200,6,3.00
"2022-09-01 00:00:00+05:30",8,200,5,2.50
"2022-09-01 00:00:00+05:30",9,200,5,2.50
"2022-09-01 00:00:00+05:30",10,200,7,3.50
"2022-09-01 00:00:00+05:30",11,200,4,2.00
"2022-09-01 00:00:00+05:30",12,200,5,2.50
"2022-09-01 00:00:00+05:30",13,200,3,1.50
"2022-09-01 00:00:00+05:30",14,200,7,3.50
"2022-09-01 00:00:00+05:30",15,200,4,2.00
"2022-09-01 00:00:00+05:30",16,200,3,1.50
"2022-09-01 00:00:00+05:30",17,200,4,2.00
"2022-09-01 00:00:00+05:30",18,200,3,1.50
"2022-09-01 00:00:00+05:30",19,200,6,3.00
"2022-09-01 00:00:00+05:30",20,200,4,2.00
"2022-09-01 00:00:00+05:30",21,200,7,3.50
"2022-09-01 00:00:00+05:30",22,200,4,2.00
"2022-09-01 00:00:00+05:30",23,200,6,3.00
"2022-09-01 00:00:00+05:30",24,200,5,2.50
"2022-09-01 00:00:00+05:30",25,200,1,0.50
"2022-09-01 00:00:00+05:30",26,200,3,1.50
"2022-09-01 00:00:00+05:30",27,200,4,2.00
"2022-09-01 00:00:00+05:30",28,200,5,2.50
"2022-09-01 00:00:00+05:30",29,200,7,3.50
"2022-09-01 00:00:00+05:30",30,200,8,4.00
"2022-09-01 00:00:00+05:30",31,200,2,1.00
"2022-09-01 00:00:00+05:30",32,200,3,1.50
"2022-09-01 00:00:00+05:30",33,200,7,3.50
"2022-09-01 00:00:00+05:30",34,200,7,3.50
"2022-09-01 00:00:00+05:30",35,200,4,2.00
"2022-09-01 00:00:00+05:30",36,200,5,2.50
"2022-09-01 00:00:00+05:30",37,200,5,2.50
"2022-10-01 00:00:00+05:30",0,227,227,100.00
"2022-10-01 00:00:00+05:30",1,227,8,3.52
"2022-10-01 00:00:00+05:30",2,227,6,2.64
"2022-10-01 00:00:00+05:30",3,227,4,1.76
"2022-10-01 00:00:00+05:30",4,227,1,0.44
"2022-10-01 00:00:00+05:30",5,227,6,2.64
"2022-10-01 00:00:00+05:30",6,227,6,2.64
"2022-10-01 00:00:00+05:30",7,227,7,3.08
"2022-10-01 00:00:00+05:30",8,227,4,1.76
"2022-10-01 00:00:00+05:30",9,227,7,3.08
"2022-10-01 00:00:00+05:30",10,227,5,2.20
"2022-10-01 00:00:00+05:30",11,227,3,1.32
"2022-10-01 00:00:00+05:30",12,227,1,0.44
"2022-10-01 00:00:00+05:30",13,227,9,3.96
"2022-10-01 00:00:00+05:30",14,227,5,2.20
"2022-10-01 00:00:00+05:30",15,227,7,3.08
"2022-10-01 00:00:00+05:30",16,227,4,1.76
"2022-10-01 00:00:00+05:30",17,227,7,3.08
"2022-10-01 00:00:00+05:30",18,227,9,3.96
"2022-10-01 00:00:00+05:30",19,227,2,0.88
"2022-10-01 00:00:00+05:30",20,227,3,1.32
"2022-10-01 00:00:00+05:30",21,227,5,2.20
"2022-10-01 00:00:00+05:30",22,227,5,2.20
"2022-10-01 00:00:00+05:30",23,227,7,3.08
"2022-10-01 00:00:00+05:30",24,227,11,4.85
"2022-10-01 00:00:00+05:30",25,227,4,1.76
"2022-10-01 00:00:00+05:30",26,227,1,0.44
"2022-10-01 00:00:00+05:30",27,227,7,3.08
"2022-10-01 00:00:00+05:30",28,227,3,1.32
"2022-10-01 00:00:00+05:30",29,227,5,2.20
"2022-10-01 00:00:00+05:30",30,227,4,1.76
"2022-10-01 00:00:00+05:30",31,227,6,2.64
"2022-10-01 00:00:00+05:30",32,227,5,2.20
"2022-10-01 00:00:00+05:30",33,227,3,1.32
"2022-10-01 00:00:00+05:30",34,227,3,1.32
"2022-10-01 00:00:00+05:30",35,227,5,2.20
"2022-10-01 00:00:00+05:30",36,227,6,2.64
"2022-11-01 00:00:00+05:30",0,211,211,100.00
"2022-11-01 00:00:00+05:30",1,211,12,5.69
"2022-11-01 00:00:00+05:30",2,211,7,3.32
"2022-11-01 00:00:00+05:30",3,211,3,1.42
"2022-11-01 00:00:00+05:30",4,211,5,2.37
"2022-11-01 00:00:00+05:30",5,211,6,2.84
"2022-11-01 00:00:00+05:30",6,211,5,2.37
"2022-11-01 00:00:00+05:30",7,211,7,3.32
"2022-11-01 00:00:00+05:30",8,211,3,1.42
"2022-11-01 00:00:00+05:30",9,211,3,1.42
"2022-11-01 00:00:00+05:30",10,211,2,0.95
"2022-11-01 00:00:00+05:30",11,211,4,1.90
"2022-11-01 00:00:00+05:30",12,211,7,3.32
"2022-11-01 00:00:00+05:30",13,211,5,2.37
"2022-11-01 00:00:00+05:30",14,211,7,3.32
"2022-11-01 00:00:00+05:30",15,211,5,2.37
"2022-11-01 00:00:00+05:30",16,211,6,2.84
"2022-11-01 00:00:00+05:30",17,211,3,1.42
"2022-11-01 00:00:00+05:30",18,211,4,1.90
"2022-11-01 00:00:00+05:30",19,211,5,2.37
"2022-11-01 00:00:00+05:30",20,211,7,3.32
"2022-11-01 00:00:00+05:30",21,211,3,1.42
"2022-11-01 00:00:00+05:30",22,211,3,1.42
"2022-11-01 00:00:00+05:30",23,211,3,1.42
"2022-11-01 00:00:00+05:30",24,211,6,2.84
"2022-11-01 00:00:00+05:30",25,211,6,2.84
"2022-11-01 00:00:00+05:30",26,211,5,2.37
"2022-11-01 00:00:00+05:30",27,211,4,1.90
"2022-11-01 00:00:00+05:30",28,211,6,2.84
"2022-11-01 00:00:00+05:30",29,211,7,3.32
"2022-11-01 00:00:00+05:30",30,211,6,2.84
"2022-11-01 00:00:00+05:30",31,211,9,4.27
"2022-11-01 00:00:00+05:30",32,211,4,1.90
"2022-11-01 00:00:00+05:30",33,211,8,3.79
"2022-11-01 00:00:00+05:30",34,211,6,2.84
"2022-11-01 00:00:00+05:30",35,211,3,1.42
"2022-12-01 00:00:00+05:30",0,204,204,100.00
"2022-12-01 00:00:00+05:30",1,204,3,1.47
"2022-12-01 00:00:00+05:30",2,204,4,1.96
"2022-12-01 00:00:00+05:30",3,204,6,2.94
"2022-12-01 00:00:00+05:30",4,204,7,3.43
"2022-12-01 00:00:00+05:30",5,204,3,1.47
"2022-12-01 00:00:00+05:30",6,204,9,4.41
"2022-12-01 00:00:00+05:30",7,204,2,0.98
"2022-12-01 00:00:00+05:30",8,204,5,2.45
"2022-12-01 00:00:00+05:30",9,204,7,3.43
"2022-12-01 00:00:00+05:30",10,204,5,2.45
"2022-12-01 00:00:00+05:30",11,204,6,2.94
"2022-12-01 00:00:00+05:30",12,204,8,3.92
"2022-12-01 00:00:00+05:30",13,204,5,2.45
"2022-12-01 00:00:00+05:30",14,204,3,1.47
"2022-12-01 00:00:00+05:30",15,204,5,2.45
"2022-12-01 00:00:00+05:30",16,204,5,2.45
"2022-12-01 00:00:00+05:30",17,204,3,1.47
"2022-12-01 00:00:00+05:30",18,204,5,2.45
"2022-12-01 00:00:00+05:30",19,204,4,1.96
"2022-12-01 00:00:00+05:30",20,204,7,3.43
"2022-12-01 00:00:00+05:30",21,204,1,0.49
"2022-12-01 00:00:00+05:30",22,204,3,1.47
"2022-12-01 00:00:00+05:30",23,204,8,3.92
"2022-12-01 00:00:00+05:30",24,204,6,2.94
"2022-12-01 00:00:00+05:30",25,204,4,1.96
"2022-12-01 00:00:00+05:30",26,204,7,3.43
"2022-12-01 00:00:00+05:30",27,204,4,1.96
"2022-12-01 00:00:00+05:30",28,204,4,1.96
"2022-12-01 00:00:00+05:30",29,204,5,2.45
"2022-12-01 00:00:00+05:30",30,204,5,2.45
"2022-12-01 00:00:00+05:30",31,204,2,0.98
"2022-12-01 00:00:00+05:30",32,204,4,1.96
"2022-12-01 00:00:00+05:30",33,204,3,1.47
"2022-12-01 00:00:00+05:30",34,204,5,2.45
"2023-01-01 00:00:00+05:30",0,230,230,100.00
"2023-01-01 00:00:00+05:30",1,230,3,1.30
"2023-01-01 00:00:00+05:30",2,230,5,2.17
"2023-01-01 00:00:00+05:30",3,230,7,3.04
"2023-01-01 00:00:00+05:30",4,230,11,4.78
"2023-01-01 00:00:00+05:30",5,230,3,1.30
"2023-01-01 00:00:00+05:30",6,230,5,2.17
"2023-01-01 00:00:00+05:30",7,230,5,2.17
"2023-01-01 00:00:00+05:30",8,230,1,0.43
"2023-01-01 00:00:00+05:30",9,230,1,0.43
"2023-01-01 00:00:00+05:30",10,230,9,3.91
"2023-01-01 00:00:00+05:30",11,230,1,0.43
"2023-01-01 00:00:00+05:30",12,230,6,2.61
"2023-01-01 00:00:00+05:30",13,230,7,3.04
"2023-01-01 00:00:00+05:30",14,230,8,3.48
"2023-01-01 00:00:00+05:30",15,230,5,2.17
"2023-01-01 00:00:00+05:30",16,230,6,2.61
"2023-01-01 00:00:00+05:30",17,230,7,3.04
"2023-01-01 00:00:00+05:30",18,230,8,3.48
"2023-01-01 00:00:00+05:30",19,230,6,2.61
"2023-01-01 00:00:00+05:30",20,230,3,1.30
"2023-01-01 00:00:00+05:30",21,230,5,2.17
"2023-01-01 00:00:00+05:30",22,230,3,1.30
"2023-01-01 00:00:00+05:30",23,230,7,3.04
"2023-01-01 00:00:00+05:30",24,230,4,1.74
"2023-01-01 00:00:00+05:30",25,230,2,0.87
"2023-01-01 00:00:00+05:30",26,230,6,2.61
"2023-01-01 00:00:00+05:30",27,230,4,1.74
"2023-01-01 00:00:00+05:30",28,230,3,1.30
"2023-01-01 00:00:00+05:30",29,230,1,0.43
"2023-01-01 00:00:00+05:30",30,230,6,2.61
"2023-01-01 00:00:00+05:30",31,230,9,3.91
"2023-01-01 00:00:00+05:30",32,230,6,2.61
"2023-01-01 00:00:00+05:30",33,230,5,2.17
"2023-02-01 00:00:00+05:30",0,176,176,100.00
"2023-02-01 00:00:00+05:30",1,176,3,1.70
"2023-02-01 00:00:00+05:30",2,176,2,1.14
"2023-02-01 00:00:00+05:30",3,176,3,1.70
"2023-02-01 00:00:00+05:30",4,176,3,1.70
"2023-02-01 00:00:00+05:30",5,176,5,2.84
"2023-02-01 00:00:00+05:30",6,176,4,2.27
"2023-02-01 00:00:00+05:30",7,176,2,1.14
"2023-02-01 00:00:00+05:30",8,176,3,1.70
"2023-02-01 00:00:00+05:30",9,176,3,1.70
"2023-02-01 00:00:00+05:30",10,176,3,1.70
"2023-02-01 00:00:00+05:30",12,176,5,2.84
"2023-02-01 00:00:00+05:30",13,176,4,2.27
"2023-02-01 00:00:00+05:30",14,176,10,5.68
"2023-02-01 00:00:00+05:30",15,176,4,2.27
"2023-02-01 00:00:00+05:30",16,176,8,4.55
"2023-02-01 00:00:00+05:30",17,176,4,2.27
"2023-02-01 00:00:00+05:30",18,176,3,1.70
"2023-02-01 00:00:00+05:30",19,176,1,0.57
"2023-02-01 00:00:00+05:30",20,176,7,3.98
"2023-02-01 00:00:00+05:30",21,176,8,4.55
"2023-02-01 00:00:00+05:30",22,176,3,1.70
"2023-02-01 00:00:00+05:30",23,176,5,2.84
"2023-02-01 00:00:00+05:30",24,176,3,1.70
"2023-02-01 00:00:00+05:30",25,176,9,5.11
"2023-02-01 00:00:00+05:30",26,176,8,4.55
"2023-02-01 00:00:00+05:30",27,176,4,2.27
"2023-02-01 00:00:00+05:30",28,176,6,3.41
"2023-02-01 00:00:00+05:30",29,176,2,1.14
"2023-02-01 00:00:00+05:30",30,176,9,5.11
"2023-02-01 00:00:00+05:30",31,176,1,0.57
"2023-02-01 00:00:00+05:30",32,176,3,1.70
"2023-03-01 00:00:00+05:30",0,201,201,100.00
"2023-03-01 00:00:00+05:30",1,201,3,1.49
"2023-03-01 00:00:00+05:30",2,201,1,0.50
"2023-03-01 00:00:00+05:30",3,201,2,1.00
"2023-03-01 00:00:00+05:30",4,201,3,1.49
"2023-03-01 00:00:00+05:30",5,201,9,4.48
"2023-03-01 00:00:00+05:30",6,201,7,3.48
"2023-03-01 00:00:00+05:30",7,201,4,1.99
"2023-03-01 00:00:00+05:30",8,201,5,2.49
"2023-03-01 00:00:00+05:30",9,201,5,2.49
"2023-03-01 00:00:00+05:30",10,201,2,1.00
"2023-03-01 00:00:00+05:30",11,201,1,0.50
"2023-03-01 00:00:00+05:30",12,201,3,1.49
"2023-03-01 00:00:00+05:30",13,201,6,2.99
"2023-03-01 00:00:00+05:30",14,201,4,1.99
"2023-03-01 00:00:00+05:30",15,201,3,1.49
"2023-03-01 00:00:00+05:30",16,201,1,0.50
"2023-03-01 00:00:00+05:30",17,201,4,1.99
"2023-03-01 00:00:00+05:30",18,201,5,2.49
"2023-03-01 00:00:00+05:30",19,201,5,2.49
"2023-03-01 00:00:00+05:30",20,201,1,0.50
"2023-03-01 00:00:00+05:30",21,201,5,2.49
"2023-03-01 00:00:00+05:30",22,201,3,1.49
"2023-03-01 00:00:00+05:30",23,201,5,2.49
"2023-03-01 00:00:00+05:30",24,201,2,1.00
"2023-03-01 00:00:00+05:30",25,201,2,1.00
"2023-03-01 00:00:00+05:30",26,201,3,1.49
"2023-03-01 00:00:00+05:30",28,201,3,1.49
"2023-03-01 00:00:00+05:30",29,201,6,2.99
"2023-03-01 00:00:00+05:30",30,201,4,1.99
"2023-03-01 00:00:00+05:30",31,201,3,1.49
"2023-04-01 00:00:00+05:30",0,193,193,100.00
"2023-04-01 00:00:00+05:30",1,193,2,1.04
"2023-04-01 00:00:00+05:30",2,193,7,3.63
"2023-04-01 00:00:00+05:30",3,193,5,2.59
"2023-04-01 00:00:00+05:30",4,193,5,2.59
