"product_id","product_name","product_category","total_orders","total_quantity_sold","total_revenue","total_cost","total_profit","avg_order_product_value"
943,"Paperback DarkGray 479","Books",79,92,2527.24,1443.48,1083.76,31.99
944,"E-book PeachPuff 118","Books",110,151,2865.98,1760.66,1105.32,26.05
945,"E-book SpringGreen 159","Books",101,136,1691.84,1135.60,556.24,16.75
946,"E-book RosyBrown 381","Books",95,118,1344.02,961.70,382.32,14.15
947,"Paperback ForestGreen 548","Books",64,83,1245.83,722.10,523.73,19.47
948,"Hardcover Lavender 190","Books",71,93,2574.24,1668.42,905.82,36.26
949,"Hardcover DarkSlateBlue 397","Books",99,140,1264.20,995.40,268.80,12.64
950,"E-book PapayaWhip 834","Books",52,59,2342.89,1818.38,524.51,45.06
951,"Paperback Salmon 871","Books",63,82,1694.12,868.38,825.74,26.89
952,"Paperback LavenderBlush 722","Books",57,74,3594.92,2262.18,1332.74,63.07
953,"Paperback WhiteSmoke 692","Books",88,109,2132.04,1312.36,819.68,24.23
954,"Hardcover DarkRed 972","Books",65,81,3764.07,2098.71,1665.36,57.91
955,"E-book LightYellow 308","Books",52,64,1937.28,1005.44,931.84,37.26
956,"Paperback LightYellow 556","Books",41,48,2084.64,1092.48,992.16,50.84
957,"Paperback LightSeaGreen 758","Books",77,95,2040.60,1273.95,766.65,26.50
958,"Hardcover LightGreen 573","Books",100,114,919.98,615.60,304.38,9.11
959,"E-book Navy 584","Books",57,68,2887.28,1802.68,1084.60,49.78
960,"Hardcover LightCyan 603","Books",47,62,2780.70,1757.08,1023.62,59.16
961,"Hardcover LightGoldenRodYellow 786","Books",65,78,2109.90,1577.16,532.74,32.46
962,"Hardcover Gray 141","Books",65,89,3364.20,2087.94,1276.26,51.76
963,"E-book Purple 496","Books",85,111,1867.02,1118.88,748.14,21.96
964,"Paperback LightBlue 178","Books",91,107,914.85,517.88,396.97,10.05
965,"E-book GhostWhite 190","Books",57,80,3313.60,1757.60,1556.00,58.13
966,"Hardcover LemonChiffon 797","Books",66,95,2805.35,1448.75,1356.60,42.51
967,"Hardcover LavenderBlush 156","Books",59,79,2877.18,1854.92,1022.26,48.77
968,"E-book DeepSkyBlue 697","Books",59,85,3015.80,1886.15,1129.65,51.12
969,"Hardcover LightSkyBlue 992","Books",56,76,3793.16,2826.44,966.72,67.74
970,"E-book Gold 630","Books",88,110,1082.40,650.10,432.30,12.30
971,"Hardcover MediumOrchid 632","Books",98,133,1562.75,1033.41,529.34,15.95
972,"Paperback Coral 779","Books",103,146,1032.22,635.10,397.12,10.02
973,"Paperback Orchid 530","Books",70,79,2300.48,1502.58,797.90,32.86
974,"E-book LightCoral 987","Books",104,124,669.60,395.56,274.04,6.44
975,"Paperback LemonChiffon 363","Books",53,63,2563.47,1940.40,623.07,48.37
976,"Paperback Tan 649","Books",85,99,1236.51,637.56,598.95,14.55
977,"E-book Violet 600","Books",78,100,2057.00,1315.00,742.00,26.37
978,"E-book Lavender 920","Books",60,84,2556.96,1559.04,997.92,42.62
979,"Paperback DarkGreen 669","Books",98,124,1538.84,1194.12,344.72,15.70
980,"E-book SandyBrown 645","Books",90,122,658.80,391.62,267.18,7.24
981,"Hardcover Blue 431","Books",98,134,2977.48,1993.92,983.56,30.38
982,"Hardcover DarkKhaki 398","Books",87,109,1728.74,1277.48,451.26,19.64
983,"Hardcover AntiqueWhite 706","Books",57,70,2548.00,1887.20,660.80,44.70
984,"E-book Sienna 555","Books",79,103,2510.11,1959.06,551.05,31.77
985,"Hardcover Lavender 544","Books",51,65,2877.55,1488.50,1389.05,56.42
986,"E-book RosyBrown 173","Books",82,89,787.65,426.31,361.34,9.61
987,"E-book Navy 838","Books",87,114,3006.18,1516.20,1489.98,34.55
988,"E-book BlueViolet 326","Books",64,73,2748.45,1509.64,1238.81,42.94
989,"E-book LightYellow 921","Books",72,92,3391.12,2457.32,933.80,47.10
990,"Hardcover Lavender 896","Books",70,90,2530.80,1386.00,1144.80,36.15
991,"E-book DarkOrchid 197","Books",102,124,1577.28,835.76,741.52,15.46
992,"Hardcover BurlyWood 524","Books",56,65,2590.90,2034.50,556.40,46.27
993,"Hardcover Gold 553","Books",63,85,2887.45,1666.85,1220.60,45.83
994,"E-book GoldenRod 812","Books",72,89,2043.44,1553.94,489.50,28.38
995,"Hardcover Crimson 400","Books",81,106,525.76,394.32,131.44,6.49
996,"Hardcover Navy 823","Books",55,65,2867.15,2119.00,748.15,52.13
997,"E-book Thistle 364","Books",56,70,2576.70,1527.40,1049.30,45.21
998,"Paperback Fuchsia 918","Books",74,105,3022.95,1706.25,1316.70,40.85
999,"E-book RosyBrown 133","Books",61,81,3973.86,2453.49,1520.37,65.15
1000,"Paperback LightGoldenRodYellow 328","Books",71,89,1856.54,1285.16,571.38,26.15
1001,"E-book AntiqueWhite 575","Books",68,95,2721.75,1437.35,1284.40,40.03
1002,"Hardcover DarkMagenta 795","Books",58,60,2233.80,1405.20,828.60,38.51
1003,"Paperback MediumVioletRed 225","Books",87,125,1047.50,783.75,263.75,12.04
1004,"E-book IndianRed 636","Books",59,78,3619.20,2891.46,727.74,60.32
1005,"E-book Blue 118","Books",106,141,906.63,586.56,320.07,8.55
1006,"Paperback NavajoWhite 305","Books",58,71,3180.80,2461.57,719.23,54.84
1007,"Paperback MediumSpringGreen 697","Books",104,136,2197.76,1298.80,898.96,21.13
1008,"E-book DarkTurquoise 581","Books",60,80,3083.20,1728.00,1355.20,51.39
1009,"Paperback Brown 332","Books",64,78,3049.02,2224.56,824.46,47.64
1010,"E-book GreenYellow 713","Books",63,84,3902.64,1989.12,1913.52,61.95
1011,"Hardcover LightCyan 255","Books",58,76,3683.72,2222.24,1461.48,63.51
1012,"E-book Blue 458","Books",94,134,2291.40,1263.62,1027.78,24.38
1013,"Paperback GreenYellow 472","Books",63,95,2432.95,1457.30,975.65,38.62
1014,"Hardcover Aqua 928","Books",85,105,855.75,641.55,214.20,10.07
1015,"Hardcover MediumOrchid 864","Books",59,76,2812.76,1790.56,1022.20,47.67
1016,"E-book PaleTurquoise 502","Books",88,116,963.96,528.96,435.00,10.95
1017,"Paperback Navy 693","Books",100,129,605.01,309.60,295.41,6.05
1018,"Hardcover GhostWhite 525","Books",91,120,2689.20,1906.80,782.40,29.55
1019,"E-book Magenta 845","Books",44,56,2371.60,1239.84,1131.76,53.90
1020,"E-book Crimson 778","Books",61,88,3300.88,2006.40,1294.48,54.11
1021,"Hardcover GreenYellow 994","Books",83,104,1933.36,1454.96,478.40,23.29
1022,"Paperback BlanchedAlmond 209","Books",80,117,2019.42,1167.66,851.76,25.24
1023,"Hardcover Snow 648","Books",90,100,850.00,552.00,298.00,9.44
1024,"E-book SkyBlue 267","Books",78,94,801.82,513.24,288.58,10.15
1025,"E-book Coral 475","Books",68,79,2225.43,1451.23,774.20,32.73
1026,"Hardcover PaleTurquoise 230","Books",82,116,1893.12,1262.08,631.04,22.81
1027,"Board Game DarkGreen 345","Toys",55,69,4124.13,2723.43,1400.70,74.98
1028,"Puzzle Orchid 600","Toys",104,150,1068.00,835.50,232.50,10.08
1029,"Building Blocks DeepSkyBlue 189","Toys",87,114,2463.54,1781.82,681.72,28.32
1030,"Board Game White 131","Toys",85,114,1980.18,1146.84,833.34,23.30
1031,"Doll DarkGoldenRod 398","Toys",67,87,3053.70,2001.87,1051.83,45.58
1032,"Building Blocks DodgerBlue 692","Toys",50,66,4745.40,2492.82,2252.58,93.05
1033,"Board Game Orchid 902","Toys",86,116,2703.96,1835.12,868.84,31.44
1034,"Building Blocks LightPink 351","Toys",47,59,3457.40,1793.01,1664.39,73.56
1035,"Puzzle PaleTurquoise 142","Toys",56,74,3725.16,2960.74,764.42,66.52
1036,"Board Game LightSkyBlue 934","Toys",68,82,4243.50,3002.84,1240.66,62.40
1037,"Action Figure Linen 572","Toys",69,97,3037.07,2257.19,779.88,44.02
1038,"Building Blocks PapayaWhip 521","Toys",38,60,4448.40,2238.60,2209.80,117.06
1039,"Doll CadetBlue 251","Toys",105,128,1073.92,791.04,282.88,10.13
1040,"Building Blocks Magenta 452","Toys",46,68,3823.64,2085.56,1738.08,83.12
1041,"Board Game MintCream 802","Toys",95,122,2571.76,1999.58,572.18,27.07
1042,"Action Figure PapayaWhip 102","Toys",37,54,3155.76,1641.06,1514.70,85.29
1043,"Doll PapayaWhip 437","Toys",98,134,1177.86,774.52,403.34,12.02
1044,"Puzzle Azure 303","Toys",56,77,4743.97,3277.89,1466.08,84.71
1045,"Puzzle Moccasin 194","Toys",53,73,5006.34,3684.31,1322.03,94.46
1046,"Action Figure Gray 604","Toys",50,61,2996.93,2221.01,775.92,59.94
1047,"Doll OrangeRed 410","Toys",96,124,1982.76,1484.28,498.48,20.23
1048,"Puzzle PaleGreen 921","Toys",65,81,4951.53,3712.23,1239.30,76.18
1049,"Building Blocks GreenYellow 755","Toys",105,135,2455.65,1512.00,943.65,23.17
1050,"Building Blocks AntiqueWhite 644","Toys",70,84,2362.08,1862.28,499.80,33.74
1051,"Puzzle PowderBlue 921","Toys",85,114,1257.42,924.54,332.88,14.79
1052,"Action Figure DimGray 345","Toys",41,52,3200.60,2413.84,786.76,78.06
1053,"Board Game Peru 998","Toys",55,70,3463.60,2315.60,1148.00,62.97
1054,"Doll DarkOrange 827","Toys",72,109,5291.95,4127.83,1164.12,73.50
1055,"Puzzle DarkGoldenRod 912","Toys",64,103,3606.03,2651.22,954.81,56.34
1056,"Action Figure PaleGreen 189","Toys",46,64,4295.04,2670.72,1624.32,93.37
1057,"Board Game Moccasin 447","Toys",56,76,4125.28,3097.76,1027.52,73.67
1058,"Building Blocks Salmon 412","Toys",59,85,6197.35,3892.15,2305.20,105.04
1059,"Puzzle DodgerBlue 213","Toys",92,112,3161.76,2153.76,1008.00,34.37
1060,"Doll DarkSeaGreen 568","Toys",64,84,3106.32,2116.80,989.52,48.54
1061,"Board Game Aquamarine 462","Toys",79,100,3082.00,1739.00,1343.00,39.01
1062,"Doll CadetBlue 399","Toys",45,65,4452.50,3053.70,1398.80,96.79
1063,"Action Figure DarkTurquoise 818","Toys",104,153,1914.03,1112.31,801.72,18.40
1064,"Doll Orchid 347","Toys",73,97,3506.55,2319.27,1187.28,47.39
1065,"Puzzle DarkCyan 484","Toys",92,110,2421.10,1666.50,754.60,26.32
1066,"Board Game NavajoWhite 254","Toys",68,81,2822.04,1692.90,1129.14,41.50
1067,"Action Figure Tan 935","Toys",87,115,2114.85,1279.95,834.90,24.31
1068,"Building Blocks FloralWhite 415","Toys",41,49,3492.23,2752.33,739.90,83.15
1069,"Doll DarkViolet 909","Toys",71,103,3045.71,2323.68,722.03,42.90
1070,"Building Blocks MediumVioletRed 266","Toys",89,123,2462.46,1845.00,617.46,27.36
1071,"Doll LightSkyBlue 279","Toys",65,83,3735.83,1868.33,1867.50,57.47
1072,"Puzzle DodgerBlue 928","Toys",45,69,5239.17,3334.08,1905.09,116.43
1073,"Action Figure Turquoise 665","Toys",66,85,5143.35,3615.05,1528.30,77.93
1074,"Building Blocks FloralWhite 871","Toys",62,77,4257.33,2300.76,1956.57,68.67
1075,"Action Figure CornflowerBlue 738","Toys",50,69,3816.39,1994.79,1821.60,76.33
1076,"Action Figure DarkMagenta 470","Toys",59,74,2875.64,2264.40,611.24,48.74
1077,"Action Figure OliveDrab 484","Toys",55,75,4119.75,2841.00,1278.75,74.90
1078,"Building Blocks SlateGray 770","Toys",40,47,3094.48,1602.70,1491.78,77.36
1079,"Doll Gray 118","Toys",52,78,3315.78,2345.46,970.32,63.77
1080,"Puzzle LimeGreen 221","Toys",43,68,4812.36,3688.32,1124.04,111.92
1081,"Building Blocks DarkSalmon 624","Toys",74,97,3289.27,1951.64,1337.63,44.45
1082,"Board Game Brown 135","Toys",63,77,4615.38,3345.65,1269.73,73.26
1083,"Action Figure SkyBlue 377","Toys",62,74,3085.80,1549.56,1536.24,48.98
1084,"Board Game Maroon 620","Toys",85,109,2168.01,1680.78,487.23,25.51
1085,"Puzzle CadetBlue 703","Toys",59,74,5907.42,3261.18,2646.24,100.13
1086,"Action Figure Orange 891","Toys",55,81,4246.02,2430.81,1815.21,77.20
1087,"Building Blocks DarkCyan 517","Toys",110,150,1186.50,789.00,397.50,10.79
1088,"Puzzle DodgerBlue 489","Toys",54,64,4195.84,2949.76,1246.08,77.70
1089,"Doll Indigo 807","Toys",43,56,4326.56,3084.48,1242.08,100.62
1090,"Action Figure PaleGreen 607","Toys",67,81,2429.19,1821.69,607.50,36.26
1091,"Puzzle Gray 243","Toys",56,76,4919.48,2972.36,1947.12,87.85
1092,"Board Game Sienna 266","Toys",75,99,4373.82,3338.28,1035.54,58.32
1093,"Action Figure Gainsboro 419","Toys",59,89,5396.96,2974.38,2422.58,91.47
1094,"Puzzle IndianRed 895","Toys",69,88,4352.48,3444.32,908.16,63.08
1095,"Action Figure BlueViolet 416","Toys",46,62,4786.40,2661.66,2124.74,104.05
1096,"Doll PaleGoldenRod 548","Toys",76,99,2039.40,1215.72,823.68,26.83
1097,"Doll Tomato 503","Toys",100,130,1822.60,1053.00,769.60,18.23
1098,"Action Figure DimGray 373","Toys",67,93,3211.29,2534.25,677.04,47.22
1099,"Puzzle OliveDrab 561","Toys",79,102,2151.18,1661.58,489.60,27.23
1100,"Building Blocks MintCream 897","Toys",46,60,4077.00,2817.60,1259.40,88.63
1101,"Action Figure DarkRed 648","Toys",99,124,1147.00,669.60,477.40,11.59
1102,"Doll DeepPink 521","Toys",52,63,3461.22,2611.35,849.87,66.56
1103,"Puzzle LightBlue 505","Toys",69,84,2215.92,1349.04,866.88,31.66
1104,"Building Blocks GoldenRod 224","Toys",50,63,4158.63,3141.81,1016.82,83.17
1105,"Action Figure BlueViolet 644","Toys",66,82,3220.14,1621.14,1599.00,48.79
1106,"Building Blocks Blue 468","Toys",71,99,2832.39,1927.53,904.86,39.89
1107,"Action Figure MediumBlue 996","Toys",53,64,5027.84,3850.24,1177.60,94.86
1108,"Building Blocks DarkOrchid 948","Toys",82,109,1431.17,974.46,456.71,17.45
1109,"Doll Orange 414","Toys",56,69,4674.75,3335.46,1339.29,83.48
1110,"Board Game SaddleBrown 749","Toys",57,72,3867.12,3055.68,811.44,67.84
1111,"Puzzle Linen 908","Toys",54,69,4369.08,2701.35,1667.73,80.91
1112,"Action Figure PeachPuff 444","Toys",90,116,4129.60,2684.24,1445.36,45.88
1113,"Action Figure Linen 246","Toys",48,58,4060.58,2897.68,1162.90,84.60
1114,"Building Blocks LightBlue 395","Toys",60,84,5076.96,3168.48,1908.48,84.62
1115,"Board Game Peru 523","Toys",81,105,2285.85,1610.70,675.15,28.22
1116,"Puzzle Orange 783","Toys",60,73,3150.68,2380.53,770.15,52.51
1117,"Board Game NavajoWhite 687","Toys",60,71,3461.96,2150.59,1311.37,56.75
1118,"Action Figure RosyBrown 973","Toys",46,64,4103.04,2887.68,1215.36,89.20
1119,"Board Game SteelBlue 872","Toys",102,135,2320.65,1628.10,692.55,22.75
1120,"Board Game Purple 134","Toys",60,85,3658.40,2815.20,843.20,60.97
1121,"Doll Fuchsia 821","Toys",56,69,4900.38,2643.39,2256.99,87.51
1122,"Doll Beige 168","Toys",52,69,3540.39,2062.41,1477.98,68.08
1123,"Building Blocks AliceBlue 722","Toys",66,91,4619.16,3014.83,1604.33,69.99
1124,"Board Game SlateGray 468","Toys",41,58,4227.62,2506.18,1721.44,103.11
1125,"Building Blocks SeaGreen 468","Toys",41,50,3907.00,2893.50,1013.50,95.29
1126,"Puzzle LavenderBlush 958","Toys",53,66,3812.16,1988.58,1823.58,71.93
1127,"Action Figure RosyBrown 882","Toys",76,95,2105.20,1341.40,763.80,27.70
1128,"Board Game Salmon 556","Toys",56,76,2969.32,1933.44,1035.88,53.02
1129,"Building Blocks Fuchsia 140","Toys",66,87,4094.22,3038.91,1055.31,62.03
1130,"Building Blocks Sienna 329","Toys",39,55,3697.65,1971.20,1726.45,94.81
1131,"Action Figure PaleGoldenRod 438","Toys",42,49,2576.42,1550.85,1025.57,61.34
1132,"Building Blocks DarkMagenta 912","Toys",59,72,3461.04,1956.96,1504.08,58.66
1133,"Board Game CornflowerBlue 691","Toys",60,69,1852.65,1467.63,385.02,30.88
1134,"Building Blocks DarkSalmon 277","Toys",40,53,3114.81,1765.96,1348.85,77.87
1135,"Puzzle MintCream 483","Toys",44,61,4026.00,2336.91,1689.09,91.50
1136,"Puzzle Plum 191","Toys",45,64,4904.32,2855.04,2049.28,108.98
1137,"Building Blocks Moccasin 702","Toys",93,120,1718.40,1060.80,657.60,18.48
1138,"Doll DarkGoldenRod 156","Toys",91,125,2842.50,2161.25,681.25,31.24
1139,"Action Figure Red 357","Toys",25,34,2622.76,1570.46,1052.30,104.91
1140,"Puzzle Tan 541","Toys",67,84,4493.16,3022.32,1470.84,67.06
1141,"Doll Teal 732","Toys",49,58,4507.76,3444.62,1063.14,92.00
1142,"Doll BlueViolet 214","Toys",96,130,2614.30,1790.10,824.20,27.23
1143,"Doll BlueViolet 178","Toys",73,90,1642.50,1195.20,447.30,22.50
1144,"Building Blocks DarkSeaGreen 909","Toys",98,121,873.62,640.09,233.53,8.91
1145,"Board Game DarkBlue 873","Toys",51,58,3667.34,2054.94,1612.40,71.91
1146,"Action Figure Maroon 857","Toys",54,62,3802.46,2982.82,819.64,70.42
1147,"Building Blocks Teal 310","Toys",59,79,4679.96,2427.67,2252.29,79.32
1148,"Doll Cyan 839","Toys",111,133,925.68,702.24,223.44,8.27
1149,"Building Blocks CadetBlue 267","Toys",73,102,2603.04,1578.96,1024.08,35.66
1150,"Building Blocks Tan 413","Toys",50,69,3641.82,2904.21,737.61,72.84
1151,"Puzzle OldLace 463","Toys",81,121,1121.67,619.52,502.15,13.85
1152,"Doll DarkSlateBlue 565","Toys",45,70,5076.40,3763.20,1313.20,112.81
1153,"Puzzle Bisque 472","Toys",78,89,2792.82,2115.53,677.29,35.81
1154,"Doll Coral 445","Toys",79,107,4490.79,2357.21,2133.58,56.85
1155,"Action Figure DarkOliveGreen 231","Toys",73,107,4412.68,3294.53,1118.15,60.45
1156,"Puzzle GoldenRod 498","Toys",54,76,3426.84,1971.44,1455.40,63.46
1157,"Board Game DarkSeaGreen 297","Toys",66,90,2896.20,2018.70,877.50,43.88
1158,"Action Figure SlateGray 547","Toys",51,62,4708.90,3739.84,969.06,92.33
1159,"Doll LightSlateGray 547","Toys",84,107,1916.37,1473.39,442.98,22.55
1160,"Board Game FireBrick 845","Toys",98,124,2013.76,1073.84,939.92,20.55
1161,"Building Blocks Indigo 932","Toys",59,86,3896.66,1980.58,1916.08,66.05
1162,"Puzzle Coral 686","Toys",57,79,3184.49,1633.72,1550.77,55.87
1163,"Building Blocks MediumVioletRed 446","Toys",54,64,4712.32,3569.92,1142.40,87.27
1164,"Building Blocks LightCoral 887","Toys",57,81,3840.21,2451.87,1388.34,67.37
1165,"Board Game DimGray 463","Toys",86,109,712.86,400.03,312.83,8.29
1166,"Doll MediumBlue 998","Toys",37,46,3273.36,1732.82,1540.54,88.47
1167,"Board Game LightSalmon 685","Toys",42,54,4099.68,2590.92,1508.76,97.61
1168,"Building Blocks SaddleBrown 550","Toys",43,57,4224.84,2981.10,1243.74,98.25
1169,"Puzzle DarkTurquoise 982","Toys",59,81,3903.39,2793.69,1109.70,66.16
1170,"Doll LightCyan 982","Toys",99,151,2793.50,1943.37,850.13,28.22
1171,"Board Game SteelBlue 583","Toys",60,79,4664.95,2989.36,1675.59,76.47
1172,"Building Blocks Silver 713","Toys",86,107,1764.43,1363.18,401.25,20.52
1173,"Doll HoneyDew 334","Toys",107,134,1425.76,814.72,611.04,13.32
1174,"Puzzle LightGray 943","Toys",59,75,2627.25,1935.00,692.25,43.79
1175,"Board Game Tan 139","Toys",51,63,3333.33,2408.49,924.84,65.36
1176,"Board Game LavenderBlush 921","Toys",84,102,1319.88,1046.52,273.36,15.71
1177,"Puzzle MediumAquaMarine 346","Toys",99,127,1120.14,576.58,543.56,11.31
1178,"Board Game Navy 669","Toys",49,64,4056.32,2081.92,1974.40,82.78
1179,"Building Blocks Blue 257","Toys",46,63,4663.89,2699.55,1964.34,101.39
1180,"Doll Gray 206","Toys",100,141,1036.35,752.94,283.41,10.16
1181,"Puzzle Gainsboro 266","Toys",87,105,2082.15,1545.60,536.55,23.93
1182,"Building Blocks PaleGreen 905","Toys",51,71,3116.90,1657.14,1459.76,61.12
1183,"Doll DodgerBlue 971","Toys",41,49,3616.69,1811.04,1805.65,88.21
1184,"Puzzle LightSeaGreen 614","Toys",66,88,4148.32,3096.72,1051.60,62.85
1185,"Building Blocks MediumOrchid 918","Toys",58,69,3579.03,2428.11,1150.92,61.71
1186,"Building Blocks OldLace 658","Toys",88,125,1467.50,757.50,710.00,16.68
1187,"Building Blocks FloralWhite 107","Toys",92,121,3331.13,2061.84,1269.29,36.21
1188,"Building Blocks LightGray 949","Toys",53,63,3851.19,1953.63,1897.56,72.66
1189,"Building Blocks DarkOrange 225","Toys",53,64,4227.20,2694.40,1532.80,79.76
1190,"Board Game Wheat 727","Toys",64,89,4958.19,3941.81,1016.38,77.47
1191,"Puzzle BurlyWood 196","Toys",64,89,4130.49,2501.79,1628.70,64.54
1192,"Puzzle MistyRose 968","Toys",60,89,5342.67,4033.48,1309.19,89.04
1193,"Puzzle RoyalBlue 416","Toys",101,123,1554.72,905.28,649.44,15.24
1194,"Action Figure Turquoise 442","Toys",81,98,1660.12,1131.90,528.22,20.50
1195,"Board Game DarkKhaki 216","Toys",96,135,878.85,459.00,419.85,9.15
1196,"Building Blocks LightCoral 517","Toys",79,100,2183.00,1344.00,839.00,27.63
1197,"Building Blocks WhiteSmoke 876","Toys",58,63,3056.13,1721.16,1334.97,52.69
