"customer_id","last_order_date","days_since_last_order","total_orders","total_spent","customer_status"
17063,"2024-10-30",366,2,170.84,"Churned"
17064,"2023-01-04",1031,3,365.95,"Churned"
17065,"2025-02-28",245,2,158.13,"Churned"
17066,"2021-06-29",1585,2,81.82,"Churned"
17067,"2021-08-25",1528,1,14.54,"Churned"
17068,"2024-05-02",547,5,913.30,"Churned"
17069,"2024-06-21",497,2,557.03,"Churned"
17070,"2022-08-11",1177,3,329.23,"Churned"
17071,"2025-06-19",134,3,460.85,"Churned"
17072,"2023-08-16",807,1,128.97,"Churned"
17073,"2024-11-02",363,1,358.66,"Churned"
17074,"2024-12-30",305,2,537.23,"Churned"
17077,"2025-03-09",236,4,403.34,"Churned"
17078,"2022-04-21",1289,1,235.50,"Churned"
17079,"2023-05-08",907,1,44.57,"Churned"
17081,"2020-03-21",2050,1,90.62,"Churned"
17083,"2025-08-02",90,6,966.02,"At Risk"
17084,"2022-08-20",1168,2,851.00,"Churned"
17085,"2022-05-07",1273,2,187.44,"Churned"
17086,"2022-11-30",1066,2,101.53,"Churned"
17087,"2023-06-15",869,1,4.86,"Churned"
17089,"2023-03-04",972,2,295.61,"Churned"
17090,"2024-11-13",352,3,118.83,"Churned"
17091,"2020-10-29",1828,1,263.30,"Churned"
17092,"2025-08-19",73,4,723.94,"At Risk"
17094,"2021-04-22",1653,1,8.79,"Churned"
17095,"2022-02-14",1355,1,225.07,"Churned"
17097,"2025-09-22",39,5,833.62,"At Risk"
17098,"2025-05-25",159,2,116.12,"Churned"
17099,"2022-10-15",1112,2,210.20,"Churned"
17100,"2023-09-08",784,2,103.47,"Churned"
17102,"2025-09-03",58,2,79.54,"At Risk"
17103,"2024-07-31",457,3,623.70,"Churned"
17104,"2025-01-27",277,2,245.85,"Churned"
17105,"2022-07-11",1208,1,93.33,"Churned"
17106,"2023-11-09",722,2,212.67,"Churned"
17107,"2022-09-08",1149,2,170.57,"Churned"
17108,"2025-01-15",289,4,242.07,"Churned"
17110,"2025-05-12",172,3,104.71,"Churned"
17112,"2024-11-25",340,2,122.73,"Churned"
17113,"2022-02-19",1350,2,251.27,"Churned"
17114,"2025-10-13",18,1,349.35,"Active"
17115,"2022-10-28",1099,1,103.53,"Churned"
17116,"2021-10-31",1461,1,89.56,"Churned"
17117,"2023-09-08",784,3,870.88,"Churned"
17118,"2023-11-30",701,3,186.00,"Churned"
17119,"2020-12-10",1786,1,9.54,"Churned"
17120,"2021-12-15",1416,2,151.15,"Churned"
17121,"2024-08-30",427,2,248.75,"Churned"
17122,"2021-10-02",1490,1,17.82,"Churned"
17123,"2021-10-08",1484,2,444.97,"Churned"
17125,"2024-07-23",465,2,367.42,"Churned"
17126,"2025-08-09",83,1,57.53,"At Risk"
17127,"2025-07-06",117,3,590.38,"Churned"
17128,"2024-01-20",650,2,164.41,"Churned"
17130,"2020-03-29",2042,1,116.90,"Churned"
17132,"2024-11-04",361,2,55.65,"Churned"
17133,"2025-10-21",10,2,233.90,"Active"
17134,"2023-10-16",746,1,47.19,"Churned"
17135,"2020-08-27",1891,1,35.03,"Churned"
17136,"2023-02-05",999,3,202.51,"Churned"
17137,"2025-04-12",202,2,146.46,"Churned"
17138,"2023-10-31",731,3,246.59,"Churned"
17139,"2024-11-15",350,1,108.60,"Churned"
17140,"2024-11-11",354,1,352.25,"Churned"
17141,"2024-11-22",343,5,861.60,"Churned"
17143,"2021-11-12",1449,1,597.70,"Churned"
17145,"2023-03-31",945,2,227.51,"Churned"
17146,"2024-02-18",621,1,41.16,"Churned"
17147,"2024-06-09",509,3,227.46,"Churned"
17148,"2025-07-08",115,3,394.56,"Churned"
17149,"2025-10-17",14,2,167.85,"Active"
17151,"2021-08-28",1525,4,1368.05,"Churned"
17153,"2020-12-26",1770,2,233.37,"Churned"
17154,"2023-03-21",955,1,39.13,"Churned"
17155,"2021-08-12",1541,1,71.16,"Churned"
17156,"2021-09-23",1499,1,64.23,"Churned"
17157,"2024-05-23",526,1,243.82,"Churned"
17158,"2023-02-18",986,3,297.53,"Churned"
17159,"2024-07-20",468,4,259.67,"Churned"
17160,"2023-07-17",837,2,170.97,"Churned"
17161,"2021-04-15",1660,1,54.63,"Churned"
17163,"2025-05-07",177,1,22.08,"Churned"
17164,"2024-08-09",448,4,693.02,"Churned"
17165,"2022-07-29",1190,2,58.29,"Churned"
17166,"2022-08-04",1184,1,103.68,"Churned"
17167,"2025-03-11",234,2,113.97,"Churned"
17169,"2025-02-19",254,2,78.51,"Churned"
17170,"2024-02-06",633,2,52.00,"Churned"
17171,"2024-08-27",430,1,199.24,"Churned"
17172,"2023-11-16",715,2,215.26,"Churned"
17174,"2021-10-27",1465,2,184.81,"Churned"
17175,"2024-08-11",446,1,88.29,"Churned"
17176,"2023-05-19",896,2,414.15,"Churned"
17177,"2023-01-12",1023,1,238.65,"Churned"
17178,"2023-05-20",895,2,136.12,"Churned"
17179,"2022-09-05",1152,1,233.34,"Churned"
17180,"2025-06-23",130,2,265.04,"Churned"
17181,"2025-07-18",105,3,493.68,"Churned"
17182,"2025-04-03",211,1,118.30,"Churned"
17183,"2023-08-30",793,3,200.75,"Churned"
17186,"2021-03-01",1705,1,47.99,"Churned"
17187,"2021-10-18",1474,2,213.06,"Churned"
17188,"2021-08-23",1530,1,81.22,"Churned"
17189,"2023-01-19",1016,3,554.89,"Churned"
17191,"2025-05-04",180,2,228.26,"Churned"
17192,"2022-02-03",1366,2,566.89,"Churned"
17193,"2023-10-31",731,2,825.21,"Churned"
17195,"2025-08-23",69,2,86.05,"At Risk"
17197,"2025-01-08",296,1,37.54,"Churned"
17198,"2025-08-23",69,4,424.53,"At Risk"
17199,"2024-04-13",566,2,493.54,"Churned"
17200,"2023-10-04",758,3,540.21,"Churned"
17201,"2020-12-27",1769,1,190.25,"Churned"
17202,"2025-08-05",87,1,272.75,"At Risk"
17203,"2021-06-12",1602,2,116.70,"Churned"
17204,"2025-09-18",43,3,641.87,"At Risk"
17205,"2024-01-14",656,1,55.05,"Churned"
17206,"2021-11-01",1460,3,407.19,"Churned"
17207,"2025-02-22",251,3,470.65,"Churned"
17209,"2024-06-05",513,5,782.01,"Churned"
17211,"2023-08-07",816,1,58.31,"Churned"
17212,"2022-03-14",1327,1,330.80,"Churned"
17213,"2024-01-04",666,1,164.01,"Churned"
17214,"2022-06-10",1239,2,207.71,"Churned"
17215,"2024-07-20",468,1,24.76,"Churned"
17217,"2023-03-27",949,2,308.89,"Churned"
17218,"2023-05-12",903,2,184.01,"Churned"
17219,"2024-12-01",334,2,73.38,"Churned"
17220,"2021-10-03",1489,1,192.01,"Churned"
17221,"2020-06-24",1955,1,122.04,"Churned"
17222,"2025-10-27",4,4,870.77,"Active"
17223,"2023-11-23",708,4,318.71,"Churned"
17224,"2021-06-03",1611,3,649.69,"Churned"
17225,"2025-01-03",301,3,262.57,"Churned"
17226,"2021-05-12",1633,2,328.66,"Churned"
17228,"2025-08-04",88,2,92.40,"At Risk"
17230,"2021-07-06",1578,1,30.13,"Churned"
17231,"2023-10-13",749,2,149.42,"Churned"
17232,"2021-04-28",1647,2,114.65,"Churned"
17233,"2025-10-02",29,5,725.70,"Active"
17234,"2021-12-17",1414,1,144.15,"Churned"
17235,"2022-04-11",1299,2,251.00,"Churned"
17237,"2020-02-05",2095,1,90.06,"Churned"
17238,"2024-08-01",456,2,33.36,"Churned"
17240,"2025-06-22",131,3,326.45,"Churned"
17241,"2025-02-01",272,3,142.19,"Churned"
17242,"2025-06-30",123,3,857.98,"Churned"
17243,"2024-10-10",386,3,1128.73,"Churned"
17244,"2024-04-28",551,1,62.56,"Churned"
17245,"2023-05-19",896,1,85.81,"Churned"
17246,"2025-08-12",80,5,1534.55,"At Risk"
17248,"2020-07-05",1944,1,133.70,"Churned"
17249,"2025-01-03",301,2,273.41,"Churned"
17250,"2025-03-14",231,2,407.36,"Churned"
17252,"2021-07-08",1576,1,550.04,"Churned"
17253,"2025-03-20",225,2,429.53,"Churned"
17254,"2024-10-25",371,5,1237.21,"Churned"
17256,"2023-11-20",711,2,124.81,"Churned"
17257,"2023-11-16",715,2,278.34,"Churned"
17258,"2025-04-22",192,2,186.74,"Churned"
17263,"2025-01-06",298,2,336.68,"Churned"
17264,"2024-03-04",606,3,606.56,"Churned"
17265,"2021-12-21",1410,1,35.13,"Churned"
17266,"2023-08-11",812,2,134.71,"Churned"
17268,"2023-05-28",887,1,7.89,"Churned"
17269,"2024-02-06",633,2,299.79,"Churned"
17270,"2021-11-30",1431,1,9.95,"Churned"
17271,"2023-08-27",796,1,285.94,"Churned"
17272,"2024-06-04",514,2,100.01,"Churned"
17274,"2024-04-03",576,3,185.01,"Churned"
17275,"2023-07-05",849,3,281.72,"Churned"
17276,"2024-09-12",414,5,490.71,"Churned"
17277,"2021-07-15",1569,1,10.18,"Churned"
17278,"2023-11-29",702,5,859.47,"Churned"
17279,"2025-02-10",263,1,271.95,"Churned"
17280,"2020-07-23",1926,1,56.04,"Churned"
17281,"2024-02-03",636,4,1222.14,"Churned"
17282,"2025-07-28",95,2,167.63,"Churned"
17283,"2025-03-28",217,3,731.38,"Churned"
17284,"2020-08-29",1889,1,175.87,"Churned"
17285,"2021-10-05",1487,2,64.20,"Churned"
17286,"2024-05-05",544,3,711.80,"Churned"
17287,"2022-02-03",1366,1,4.78,"Churned"
17288,"2025-02-20",253,2,42.27,"Churned"
17289,"2025-06-28",125,3,1142.55,"Churned"
17290,"2023-06-30",854,1,62.36,"Churned"
17291,"2024-08-31",426,1,153.23,"Churned"
17293,"2022-05-18",1262,2,513.33,"Churned"
17294,"2025-09-09",52,2,113.72,"At Risk"
17295,"2025-09-10",51,2,52.28,"At Risk"
17297,"2023-03-24",952,1,81.23,"Churned"
17298,"2025-03-25",220,3,353.93,"Churned"
17299,"2022-10-30",1097,2,493.37,"Churned"
17300,"2025-01-08",296,3,213.21,"Churned"
17301,"2025-05-20",164,1,217.76,"Churned"
17302,"2025-08-27",65,3,188.58,"At Risk"
17303,"2022-11-17",1079,1,7.54,"Churned"
17304,"2024-01-14",656,4,830.67,"Churned"
17305,"2025-07-06",117,2,359.76,"Churned"
17306,"2022-07-12",1207,1,33.64,"Churned"
17308,"2024-08-06",451,3,280.43,"Churned"
17309,"2022-11-05",1091,1,36.92,"Churned"
17310,"2024-05-18",531,2,209.70,"Churned"
17311,"2024-03-19",591,1,30.45,"Churned"
17312,"2022-07-02",1217,1,26.51,"Churned"
17313,"2024-08-26",431,2,502.56,"Churned"
17314,"2021-01-25",1740,1,56.60,"Churned"
17316,"2025-04-19",195,2,113.17,"Churned"
17319,"2024-11-22",343,3,122.83,"Churned"
17320,"2021-12-09",1422,2,247.91,"Churned"
17321,"2024-07-19",469,2,56.69,"Churned"
17322,"2025-09-16",45,1,31.63,"At Risk"
17323,"2024-09-18",408,3,591.44,"Churned"
17324,"2025-09-09",52,2,86.15,"At Risk"
17325,"2025-04-18",196,1,15.18,"Churned"
17329,"2025-03-16",229,2,271.86,"Churned"
17330,"2025-10-18",13,3,384.19,"Active"
17331,"2023-10-30",732,1,223.87,"Churned"
17332,"2023-06-27",857,1,203.10,"Churned"
17333,"2021-06-28",1586,2,411.56,"Churned"
17334,"2025-08-02",90,3,259.23,"At Risk"
17335,"2022-11-30",1066,2,259.28,"Churned"
17336,"2024-09-17",409,3,277.31,"Churned"
17337,"2025-09-13",48,2,151.16,"At Risk"
17338,"2025-08-03",89,2,361.51,"At Risk"
17339,"2024-10-03",393,3,121.21,"Churned"
17340,"2022-12-14",1052,1,83.53,"Churned"
17341,"2020-12-07",1789,1,32.45,"Churned"
17345,"2024-09-11",415,2,136.38,"Churned"
17346,"2023-04-11",934,1,34.32,"Churned"
17347,"2025-06-10",143,3,1102.20,"Churned"
17348,"2025-02-15",258,3,268.09,"Churned"
17349,"2024-03-16",594,2,78.92,"Churned"
17350,"2023-08-17",806,2,113.05,"Churned"
17351,"2025-01-17",287,3,214.02,"Churned"
17353,"2024-10-26",370,2,255.98,"Churned"
17355,"2024-08-21",436,1,216.08,"Churned"
17356,"2020-08-07",1911,1,133.38,"Churned"
17358,"2023-03-15",961,3,445.33,"Churned"
17362,"2022-04-25",1285,1,84.68,"Churned"
17363,"2025-05-10",174,3,521.51,"Churned"
17364,"2021-01-10",1755,3,467.83,"Churned"
17365,"2024-08-04",453,1,8.39,"Churned"
17366,"2025-10-09",22,1,48.40,"Active"
17367,"2025-10-01",30,4,623.18,"Active"
17368,"2025-09-09",52,2,562.17,"At Risk"
17369,"2025-10-11",20,2,38.85,"Active"
17370,"2021-10-28",1464,1,92.60,"Churned"
17371,"2025-01-08",296,2,235.20,"Churned"
17372,"2024-02-03",636,2,188.29,"Churned"
17373,"2025-06-20",133,2,615.56,"Churned"
17374,"2025-05-09",175,1,160.43,"Churned"
17375,"2025-02-18",255,2,761.89,"Churned"
17376,"2021-04-22",1653,1,54.23,"Churned"
17377,"2022-12-26",1040,1,68.05,"Churned"
17379,"2025-03-25",220,4,495.41,"Churned"
17380,"2021-08-23",1530,2,471.98,"Churned"
17381,"2021-02-10",1724,2,978.35,"Churned"
17382,"2023-11-15",716,2,104.45,"Churned"
17383,"2024-11-14",351,3,242.54,"Churned"
17384,"2021-10-19",1473,2,1135.53,"Churned"
17386,"2024-03-14",596,2,61.16,"Churned"
17387,"2023-12-27",674,4,509.07,"Churned"
17388,"2023-06-08",876,1,90.33,"Churned"
17389,"2024-09-17",409,1,47.66,"Churned"
17390,"2022-08-11",1177,3,557.18,"Churned"
17391,"2023-01-12",1023,1,242.56,"Churned"
17392,"2021-03-29",1677,1,268.95,"Churned"
17393,"2025-05-13",171,2,527.61,"Churned"
17394,"2024-10-03",393,1,11.72,"Churned"
17397,"2025-07-10",113,1,5.37,"Churned"
17399,"2023-04-22",923,2,132.58,"Churned"
17400,"2025-03-16",229,2,201.86,"Churned"
17402,"2023-09-18",774,1,321.96,"Churned"
17403,"2025-10-12",19,1,24.78,"Active"
17404,"2024-12-02",333,2,164.26,"Churned"
17405,"2023-06-09",875,2,515.56,"Churned"
17406,"2025-03-27",218,3,329.75,"Churned"
17407,"2022-07-11",1208,1,32.05,"Churned"
17408,"2024-02-21",618,3,800.80,"Churned"
17409,"2025-04-12",202,2,146.07,"Churned"
17410,"2024-12-27",308,4,472.56,"Churned"
17411,"2023-01-06",1029,1,150.53,"Churned"
17412,"2024-10-09",387,2,159.10,"Churned"
17414,"2024-11-07",358,3,294.83,"Churned"
17415,"2025-08-21",71,2,173.99,"At Risk"
17416,"2024-12-28",307,3,82.33,"Churned"
17417,"2024-07-21",467,2,17.92,"Churned"
17418,"2025-06-21",132,2,315.08,"Churned"
17419,"2022-08-31",1157,1,224.99,"Churned"
17420,"2023-06-26",858,1,98.99,"Churned"
17421,"2024-10-05",391,3,236.79,"Churned"
17422,"2025-10-20",11,2,256.66,"Active"
17423,"2025-10-24",7,5,269.06,"Active"
17424,"2023-01-09",1026,1,198.45,"Churned"
17425,"2025-09-29",32,2,588.97,"At Risk"
17426,"2024-06-20",498,2,215.04,"Churned"
17427,"2024-04-19",560,1,242.28,"Churned"
17428,"2021-12-18",1413,2,146.24,"Churned"
17429,"2025-08-28",64,2,141.35,"At Risk"
17430,"2021-03-21",1685,1,73.39,"Churned"
17431,"2021-04-19",1656,1,122.20,"Churned"
17432,"2022-02-23",1346,1,271.34,"Churned"
17433,"2025-08-22",70,4,548.68,"At Risk"
17434,"2024-10-01",395,2,455.98,"Churned"
17435,"2025-06-26",127,5,675.66,"Churned"
17436,"2023-04-18",927,2,151.72,"Churned"
17437,"2024-04-28",551,2,29.23,"Churned"
17438,"2022-04-06",1304,2,97.46,"Churned"
17439,"2023-11-06",725,2,94.38,"Churned"
17440,"2025-10-23",8,1,43.89,"Active"
17441,"2025-05-10",174,2,88.88,"Churned"
17442,"2025-05-20",164,3,665.71,"Churned"
17443,"2024-11-23",342,2,170.92,"Churned"
17444,"2023-12-27",674,1,185.34,"Churned"
17445,"2023-03-08",968,3,466.05,"Churned"
17447,"2021-09-23",1499,3,273.44,"Churned"
17448,"2025-10-26",5,3,297.11,"Active"
17449,"2024-01-10",660,3,365.83,"Churned"
17450,"2024-10-19",377,2,447.16,"Churned"
17451,"2025-05-18",166,2,240.40,"Churned"
17453,"2023-03-02",974,1,381.08,"Churned"
17454,"2023-03-04",972,3,152.55,"Churned"
17455,"2022-07-23",1196,1,74.17,"Churned"
17456,"2025-04-27",187,5,568.30,"Churned"
17457,"2021-02-24",1710,1,33.47,"Churned"
17458,"2021-02-22",1712,2,279.69,"Churned"
17459,"2024-04-09",570,3,175.02,"Churned"
17460,"2020-10-08",1849,1,168.30,"Churned"
17462,"2025-06-23",130,2,406.63,"Churned"
17463,"2024-01-01",669,2,128.86,"Churned"
17464,"2024-10-31",365,3,196.92,"Churned"
17465,"2023-08-14",809,2,109.60,"Churned"
17466,"2022-12-06",1060,1,48.07,"Churned"
17467,"2022-03-25",1316,3,384.59,"Churned"
17468,"2023-11-11",720,2,234.16,"Churned"
17469,"2025-09-03",58,5,700.52,"At Risk"
17470,"2020-07-12",1937,1,36.81,"Churned"
17471,"2021-03-27",1679,2,88.26,"Churned"
17472,"2025-04-26",188,2,484.73,"Churned"
17473,"2023-07-15",839,4,617.73,"Churned"
17474,"2025-08-31",61,2,80.10,"At Risk"
17475,"2023-12-14",687,1,79.14,"Churned"
17476,"2022-03-23",1318,1,279.78,"Churned"
17477,"2025-09-11",50,1,112.25,"At Risk"
17478,"2025-10-08",23,3,303.34,"Active"
17479,"2025-05-01",183,3,59.73,"Churned"
17480,"2020-07-03",1946,2,315.57,"Churned"
17483,"2024-03-23",587,2,138.22,"Churned"
17484,"2024-09-08",418,5,571.74,"Churned"
17485,"2024-09-22",404,3,508.79,"Churned"
17486,"2023-05-16",899,1,32.53,"Churned"
17487,"2023-08-30",793,2,585.91,"Churned"
17488,"2021-11-09",1452,1,110.84,"Churned"
17490,"2023-12-26",675,1,121.23,"Churned"
17491,"2025-07-12",111,2,164.09,"Churned"
17492,"2025-01-15",289,3,834.33,"Churned"
17493,"2023-08-11",812,3,295.46,"Churned"
17494,"2022-05-08",1272,1,489.74,"Churned"
17495,"2025-10-17",14,1,58.77,"Active"
17497,"2022-10-14",1113,1,168.73,"Churned"
17499,"2022-12-25",1041,1,155.19,"Churned"
17500,"2022-02-24",1345,1,78.50,"Churned"
17501,"2023-06-11",873,1,43.62,"Churned"
17502,"2024-06-03",515,1,415.64,"Churned"
17503,"2023-12-03",698,2,173.40,"Churned"
17505,"2022-05-18",1262,3,475.10,"Churned"
17507,"2025-01-16",288,1,116.13,"Churned"
17509,"2025-05-07",177,4,302.32,"Churned"
17510,"2022-08-11",1177,2,119.97,"Churned"
17513,"2020-05-27",1983,1,51.71,"Churned"
17514,"2024-10-24",372,1,151.04,"Churned"
17515,"2021-02-01",1733,2,275.35,"Churned"
17517,"2021-12-14",1417,2,210.86,"Churned"
17518,"2020-07-18",1931,2,735.56,"Churned"
17519,"2024-03-19",591,2,231.56,"Churned"
17522,"2021-03-11",1695,1,68.67,"Churned"
17523,"2025-10-17",14,2,45.96,"Active"
17524,"2024-06-26",492,3,300.56,"Churned"
17526,"2020-04-04",2036,1,55.07,"Churned"
17527,"2023-01-11",1024,2,1422.90,"Churned"
17528,"2025-08-16",76,2,90.27,"At Risk"
17529,"2022-01-19",1381,2,266.87,"Churned"
17530,"2022-10-03",1124,2,111.86,"Churned"
17532,"2020-10-17",1840,2,422.23,"Churned"
17533,"2025-03-27",218,2,136.54,"Churned"
17534,"2023-03-26",950,1,399.30,"Churned"
17535,"2025-07-01",122,3,726.04,"Churned"
17536,"2025-01-21",283,4,675.12,"Churned"
17537,"2025-05-21",163,1,7.42,"Churned"
17538,"2023-12-31",670,3,237.51,"Churned"
17539,"2024-09-20",406,3,368.58,"Churned"
17541,"2024-05-22",527,2,239.95,"Churned"
17542,"2024-08-19",438,1,155.85,"Churned"
17543,"2024-04-02",577,2,275.30,"Churned"
17544,"2025-03-05",240,2,466.37,"Churned"
17545,"2021-08-26",1527,2,23.21,"Churned"
17547,"2025-04-16",198,1,2680.64,"Churned"
17548,"2021-01-09",1756,1,308.97,"Churned"
17550,"2025-09-09",52,2,216.61,"At Risk"
17551,"2024-06-06",512,4,754.09,"Churned"
17553,"2025-07-15",108,4,226.37,"Churned"
17555,"2024-08-28",429,2,88.29,"Churned"
17556,"2024-12-31",304,4,273.29,"Churned"
17557,"2023-12-27",674,1,93.17,"Churned"
17558,"2024-11-24",341,3,203.45,"Churned"
17560,"2024-03-07",603,2,125.55,"Churned"
17561,"2023-08-28",795,5,320.18,"Churned"
17562,"2024-08-14",443,1,104.63,"Churned"
17563,"2025-03-11",234,3,234.69,"Churned"
17565,"2025-01-05",299,2,559.71,"Churned"
17566,"2023-11-13",718,3,206.08,"Churned"
17568,"2024-01-17",653,2,132.24,"Churned"
17569,"2025-09-20",41,3,172.03,"At Risk"
17570,"2021-08-23",1530,1,69.36,"Churned"
17571,"2023-03-19",957,2,58.22,"Churned"
17572,"2024-11-19",346,3,841.49,"Churned"
17573,"2024-09-07",419,1,112.30,"Churned"
17574,"2024-02-13",626,2,373.74,"Churned"
17575,"2025-01-12",292,3,126.95,"Churned"
17577,"2025-10-02",29,2,167.76,"Active"
17578,"2022-06-26",1223,1,308.58,"Churned"
17579,"2020-04-15",2025,1,55.10,"Churned"
17580,"2022-11-04",1092,1,7.91,"Churned"
17581,"2023-09-28",764,1,136.01,"Churned"
17583,"2023-05-23",892,1,558.57,"Churned"
17585,"2025-08-29",63,2,115.05,"At Risk"
17586,"2024-02-16",623,2,102.99,"Churned"
17587,"2024-06-28",490,3,471.15,"Churned"
17588,"2025-06-11",142,4,814.51,"Churned"
17589,"2024-12-19",316,2,291.75,"Churned"
17590,"2025-03-22",223,3,189.46,"Churned"
17591,"2024-11-14",351,2,174.73,"Churned"
17592,"2023-11-18",713,2,3026.42,"Churned"
17593,"2022-12-07",1059,3,741.38,"Churned"
17594,"2024-12-19",316,1,85.11,"Churned"
17596,"2024-03-16",594,2,129.14,"Churned"
17598,"2024-12-13",322,3,134.64,"Churned"
17599,"2024-12-26",309,2,127.85,"Churned"
17600,"2024-02-27",612,2,105.50,"Churned"
17601,"2025-10-10",21,4,222.42,"Active"
17604,"2024-11-08",357,2,387.71,"Churned"
17605,"2025-06-17",136,1,39.76,"Churned"
17606,"2025-09-26",35,3,312.38,"At Risk"
17608,"2024-02-22",617,2,63.42,"Churned"
17609,"2024-05-07",542,1,202.82,"Churned"
17611,"2023-07-03",851,4,216.34,"Churned"
17612,"2024-07-02",486,3,767.94,"Churned"
17613,"2024-04-13",566,2,125.87,"Churned"
17614,"2021-10-20",1472,1,62.80,"Churned"
17615,"2024-10-12",384,4,898.31,"Churned"
17616,"2023-03-25",951,1,154.82,"Churned"
17617,"2024-01-23",647,1,102.26,"Churned"
17618,"2023-09-04",788,3,222.10,"Churned"
17619,"2024-05-21",528,2,172.94,"Churned"
17620,"2024-05-21",528,2,285.05,"Churned"
17621,"2024-06-23",495,2,289.24,"Churned"
17622,"2024-07-24",464,1,221.75,"Churned"
17623,"2022-07-06",1213,1,93.57,"Churned"
17624,"2024-03-08",602,3,122.54,"Churned"
17626,"2024-12-24",311,2,147.21,"Churned"
17627,"2022-08-08",1180,1,76.66,"Churned"
17628,"2023-03-05",971,4,756.40,"Churned"
17629,"2021-04-15",1660,1,28.60,"Churned"
17630,"2021-12-19",1412,1,166.11,"Churned"
17631,"2024-08-16",441,3,788.88,"Churned"
17633,"2022-04-17",1293,1,51.02,"Churned"
17634,"2024-08-28",429,2,441.44,"Churned"
17635,"2024-12-01",334,2,41.07,"Churned"
17636,"2025-08-24",68,2,499.49,"At Risk"
17637,"2022-05-12",1268,3,334.05,"Churned"
17638,"2022-10-20",1107,1,29.05,"Churned"
17639,"2024-01-10",660,3,829.88,"Churned"
17640,"2025-03-02",243,2,266.45,"Churned"
17641,"2024-03-31",579,1,167.76,"Churned"
17642,"2024-07-24",464,2,201.75,"Churned"
17643,"2022-05-26",1254,1,6.26,"Churned"
17644,"2022-04-07",1303,2,214.24,"Churned"
17645,"2021-04-27",1648,1,21.48,"Churned"
17646,"2024-04-10",569,2,68.19,"Churned"
17647,"2021-12-22",1409,3,363.22,"Churned"
17648,"2021-08-27",1526,3,413.74,"Churned"
17649,"2020-10-27",1830,1,79.31,"Churned"
17650,"2022-05-31",1249,2,447.78,"Churned"
17651,"2024-06-02",516,4,304.82,"Churned"
17653,"2025-08-03",89,5,457.77,"At Risk"
17654,"2021-07-17",1567,1,126.34,"Churned"
17655,"2025-08-19",73,2,184.34,"At Risk"
17656,"2025-05-28",156,2,345.08,"Churned"
17657,"2024-11-02",363,2,81.27,"Churned"
17658,"2025-04-08",206,1,44.73,"Churned"
17659,"2022-06-23",1226,4,499.29,"Churned"
17660,"2024-06-09",509,2,27.61,"Churned"
17661,"2023-11-24",707,1,164.83,"Churned"
17663,"2024-05-05",544,2,371.29,"Churned"
17665,"2024-10-06",390,4,337.37,"Churned"
17667,"2025-03-14",231,2,47.24,"Churned"
17668,"2020-01-28",2103,1,88.37,"Churned"
17669,"2024-02-12",627,4,413.54,"Churned"
17670,"2023-09-15",777,1,125.39,"Churned"
17671,"2024-03-01",609,1,30.71,"Churned"
17672,"2021-09-26",1496,1,16.16,"Churned"
17673,"2021-12-20",1411,2,131.23,"Churned"
17674,"2024-01-23",647,1,39.84,"Churned"
17676,"2024-05-11",538,1,41.97,"Churned"
17677,"2024-06-26",492,1,179.61,"Churned"
17678,"2025-05-20",164,1,330.30,"Churned"
17679,"2023-03-05",971,1,67.75,"Churned"
17680,"2021-11-14",1447,2,37.16,"Churned"
17681,"2022-04-04",1306,1,326.70,"Churned"
17683,"2023-09-07",785,1,105.25,"Churned"
17684,"2023-03-16",960,2,392.98,"Churned"
17685,"2020-01-31",2100,1,60.21,"Churned"
17686,"2024-05-02",547,1,263.50,"Churned"
17688,"2024-10-10",386,1,87.51,"Churned"
17689,"2022-09-20",1137,2,415.48,"Churned"
17690,"2024-06-30",488,3,326.79,"Churned"
17692,"2025-03-31",214,1,1293.76,"Churned"
17694,"2023-01-11",1024,1,35.25,"Churned"
17695,"2023-12-10",691,2,90.52,"Churned"
17696,"2025-04-15",199,3,906.69,"Churned"
17697,"2023-03-01",975,1,25.73,"Churned"
17698,"2023-01-16",1019,3,271.95,"Churned"
17699,"2022-10-05",1122,1,39.11,"Churned"
17701,"2025-03-30",215,3,249.28,"Churned"
17702,"2023-04-07",938,1,277.68,"Churned"
17703,"2025-06-18",135,4,447.15,"Churned"
17704,"2020-07-23",1926,1,227.06,"Churned"
17705,"2024-11-22",343,5,781.33,"Churned"
17707,"2024-11-04",361,2,93.84,"Churned"
17708,"2020-02-10",2090,2,87.38,"Churned"
17709,"2024-05-16",533,2,398.74,"Churned"
17710,"2024-02-06",633,2,48.66,"Churned"
17711,"2025-03-25",220,1,264.26,"Churned"
17713,"2025-07-16",107,2,64.45,"Churned"
17715,"2025-07-14",109,2,151.74,"Churned"
17716,"2024-11-17",348,1,85.71,"Churned"
17717,"2022-11-22",1074,2,342.15,"Churned"
17718,"2025-10-29",2,1,116.15,"Active"
17719,"2024-02-17",622,1,9.82,"Churned"
17720,"2025-08-11",81,2,277.14,"At Risk"
17721,"2023-12-05",696,2,135.83,"Churned"
17723,"2024-08-13",444,3,238.71,"Churned"
17725,"2025-08-13",79,3,219.82,"At Risk"
17726,"2021-05-16",1629,1,45.01,"Churned"
17727,"2025-02-02",271,3,590.25,"Churned"
17728,"2024-04-17",562,4,820.62,"Churned"
17729,"2025-05-08",176,2,143.86,"Churned"
17730,"2023-06-23",861,5,455.25,"Churned"
