"customer_id","last_order_date","recency_days","frequency","monetary_value","recency_score","frequency_score","monetary_score","rfm_score"
4663,"2024-12-27",514,2,295.65,4,4,4,"4,4,4"
17410,"2024-12-27",514,4,472.56,4,5,5,"4,5,5"
4357,"2024-12-28",513,1,262.57,4,1,4,"4,1,4"
7966,"2024-12-28",513,1,230.17,4,1,3,"4,1,3"
6852,"2024-12-28",513,3,1154.92,4,5,5,"4,5,5"
6160,"2024-12-28",513,3,285.48,4,4,4,"4,4,4"
7599,"2024-12-28",513,3,181.26,4,5,3,"4,5,3"
7057,"2024-12-28",513,2,226.88,4,3,3,"4,3,3"
3092,"2024-12-28",513,2,167.18,4,3,3,"4,3,3"
17416,"2024-12-28",513,3,82.33,4,4,2,"4,4,2"
642,"2024-12-28",513,1,27.12,4,2,1,"4,2,1"
10911,"2024-12-28",513,1,75.91,4,2,2,"4,2,2"
6492,"2024-12-28",513,1,15.71,4,2,1,"4,2,1"
18796,"2024-12-28",513,1,56.82,4,1,1,"4,1,1"
4053,"2024-12-28",513,3,376.49,4,5,4,"4,5,4"
5600,"2024-12-28",513,2,200.70,4,3,3,"4,3,3"
1102,"2024-12-29",512,3,1256.24,4,4,5,"4,4,5"
11314,"2024-12-29",512,2,141.34,4,3,2,"4,3,2"
8334,"2024-12-29",512,3,312.64,4,5,4,"4,5,4"
12573,"2024-12-29",512,1,39.30,4,2,1,"4,2,1"
8795,"2024-12-29",512,3,155.45,4,5,3,"4,5,3"
10057,"2024-12-29",512,2,324.22,4,4,4,"4,4,4"
7505,"2024-12-29",512,2,609.85,4,4,5,"4,4,5"
6566,"2024-12-29",512,2,192.08,4,3,3,"4,3,3"
3518,"2024-12-29",512,2,241.07,4,3,3,"4,3,3"
12381,"2024-12-29",512,4,269.17,4,5,4,"4,5,4"
14612,"2024-12-29",512,2,50.98,4,2,1,"4,2,1"
13175,"2024-12-29",512,4,419.14,4,5,4,"4,5,4"
16135,"2024-12-29",512,2,200.72,4,3,3,"4,3,3"
13467,"2024-12-29",512,3,278.13,4,4,4,"4,4,4"
19770,"2024-12-30",511,5,266.43,4,5,4,"4,5,4"
10043,"2024-12-30",511,3,1192.54,4,4,5,"4,4,5"
7875,"2024-12-30",511,2,218.20,4,3,3,"4,3,3"
17074,"2024-12-30",511,2,537.23,4,4,5,"4,4,5"
1833,"2024-12-30",511,4,642.64,4,5,5,"4,5,5"
7635,"2024-12-30",511,2,468.40,4,4,5,"4,4,5"
4648,"2024-12-30",511,3,364.85,4,5,4,"4,5,4"
3687,"2024-12-30",511,1,18.03,4,2,1,"4,2,1"
17789,"2024-12-30",511,3,365.52,4,5,4,"4,5,4"
9702,"2024-12-30",511,2,131.15,4,3,2,"4,3,2"
10329,"2024-12-30",511,3,292.33,4,4,4,"4,4,4"
303,"2024-12-30",511,2,250.29,4,3,3,"4,3,3"
14127,"2024-12-31",510,2,241.93,4,3,3,"4,3,3"
12678,"2024-12-31",510,1,415.67,4,2,4,"4,2,4"
19495,"2024-12-31",510,3,329.65,4,5,4,"4,5,4"
6279,"2024-12-31",510,2,237.45,4,3,3,"4,3,3"
10753,"2024-12-31",510,3,250.51,4,5,3,"4,5,3"
12332,"2024-12-31",510,1,274.13,4,1,4,"4,1,4"
13760,"2024-12-31",510,2,158.57,4,3,3,"4,3,3"
16689,"2024-12-31",510,2,516.90,4,4,5,"4,4,5"
14436,"2024-12-31",510,3,288.65,4,4,4,"4,4,4"
13004,"2024-12-31",510,5,377.76,4,5,4,"4,5,4"
17556,"2024-12-31",510,4,273.29,4,5,4,"4,5,4"
2428,"2025-01-01",509,4,836.00,4,5,5,"4,5,5"
7798,"2025-01-01",509,2,354.40,4,4,4,"4,4,4"
14837,"2025-01-01",509,3,478.36,4,5,5,"4,5,5"
4872,"2025-01-01",509,1,21.90,4,2,1,"4,2,1"
13790,"2025-01-01",509,4,406.00,4,5,4,"4,5,4"
11042,"2025-01-01",509,2,232.90,4,3,3,"4,3,3"
13292,"2025-01-01",509,6,592.75,4,5,5,"4,5,5"
19151,"2025-01-01",509,4,830.53,4,5,5,"4,5,5"
19599,"2025-01-01",509,3,270.28,4,4,4,"4,4,4"
2198,"2025-01-01",509,3,381.98,4,5,4,"4,5,4"
12277,"2025-01-02",508,4,215.98,4,5,3,"4,5,3"
1891,"2025-01-02",508,2,753.70,4,4,5,"4,4,5"
2,"2025-01-02",508,2,68.52,4,3,1,"4,3,1"
7834,"2025-01-02",508,4,935.15,4,5,5,"4,5,5"
1459,"2025-01-02",508,4,1306.35,4,5,5,"4,5,5"
6211,"2025-01-02",508,3,322.81,4,4,4,"4,4,4"
7925,"2025-01-02",508,3,187.92,4,4,3,"4,4,3"
11460,"2025-01-02",508,1,118.66,4,2,2,"4,2,2"
1662,"2025-01-02",508,1,45.85,4,1,1,"4,1,1"
4688,"2025-01-02",508,1,108.85,4,2,2,"4,2,2"
2403,"2025-01-03",507,2,298.27,4,4,4,"4,4,4"
14265,"2025-01-03",507,3,356.51,4,4,4,"4,4,4"
8351,"2025-01-03",507,3,425.92,4,4,4,"4,4,4"
12810,"2025-01-03",507,1,211.34,4,1,3,"4,1,3"
352,"2025-01-03",507,3,290.25,4,4,4,"4,4,4"
4653,"2025-01-03",507,2,308.77,4,4,4,"4,4,4"
17225,"2025-01-03",507,3,262.57,4,4,4,"4,4,4"
2629,"2025-01-03",507,6,814.43,4,5,5,"4,5,5"
11667,"2025-01-03",507,1,30.73,4,2,1,"4,2,1"
17249,"2025-01-03",507,2,273.41,4,3,4,"4,3,4"
11606,"2025-01-03",507,2,965.48,4,4,5,"4,4,5"
14900,"2025-01-04",506,4,246.27,4,5,3,"4,5,3"
16785,"2025-01-04",506,2,657.26,4,4,5,"4,4,5"
19980,"2025-01-04",506,3,383.43,4,4,4,"4,4,4"
1259,"2025-01-04",506,2,143.85,4,3,2,"4,3,2"
17919,"2025-01-04",506,2,37.85,4,2,1,"4,2,1"
5968,"2025-01-04",506,3,505.70,4,5,5,"4,5,5"
16222,"2025-01-04",506,2,683.36,4,4,5,"4,4,5"
16088,"2025-01-04",506,3,397.05,4,4,4,"4,4,4"
514,"2025-01-04",506,2,182.92,4,3,3,"4,3,3"
17565,"2025-01-05",505,2,559.71,4,4,5,"4,4,5"
15544,"2025-01-05",505,2,383.12,4,4,4,"4,4,4"
457,"2025-01-05",505,4,348.70,4,5,4,"4,5,4"
12147,"2025-01-05",505,4,527.63,4,5,5,"4,5,5"
2733,"2025-01-05",505,2,203.35,4,3,3,"4,3,3"
18508,"2025-01-05",505,1,93.13,4,2,2,"4,2,2"
1209,"2025-01-05",505,3,315.37,4,5,4,"4,5,4"
12625,"2025-01-05",505,1,195.53,4,1,3,"4,1,3"
15294,"2025-01-05",505,3,677.82,4,4,5,"4,4,5"
16004,"2025-01-05",505,2,197.27,4,3,3,"4,3,3"
13171,"2025-01-05",505,2,424.23,4,4,4,"4,4,4"
2469,"2025-01-05",505,1,6.01,4,2,1,"4,2,1"
4788,"2025-01-05",505,1,501.65,4,2,5,"4,2,5"
14791,"2025-01-05",505,2,91.77,4,3,2,"4,3,2"
15903,"2025-01-05",505,2,381.25,4,4,4,"4,4,4"
1019,"2025-01-06",504,4,446.33,4,5,5,"4,5,5"
16728,"2025-01-06",504,3,271.76,4,4,4,"4,4,4"
3308,"2025-01-06",504,2,54.71,4,2,1,"4,2,1"
2036,"2025-01-06",504,1,126.83,4,2,2,"4,2,2"
1140,"2025-01-06",504,3,775.10,4,4,5,"4,4,5"
17263,"2025-01-06",504,2,336.68,4,4,4,"4,4,4"
8923,"2025-01-06",504,4,253.41,4,5,3,"4,5,3"
3824,"2025-01-06",504,2,278.30,4,3,4,"4,3,4"
5627,"2025-01-06",504,1,21.75,4,2,1,"4,2,1"
12025,"2025-01-07",503,4,512.02,4,5,5,"4,5,5"
10725,"2025-01-07",503,2,1197.02,4,4,5,"4,4,5"
14793,"2025-01-07",503,1,127.26,4,2,2,"4,2,2"
1972,"2025-01-07",503,1,135.19,4,2,2,"4,2,2"
7176,"2025-01-07",503,3,131.60,4,5,2,"4,5,2"
1305,"2025-01-07",503,5,436.58,4,5,5,"4,5,5"
2290,"2025-01-07",503,2,108.51,4,3,2,"4,3,2"
19085,"2025-01-07",503,2,423.37,4,4,4,"4,4,4"
19334,"2025-01-07",503,2,198.16,4,3,3,"4,3,3"
2976,"2025-01-07",503,1,8.47,4,1,1,"4,1,1"
13659,"2025-01-07",503,2,165.06,4,3,3,"4,3,3"
18882,"2025-01-07",503,3,593.42,4,4,5,"4,4,5"
19862,"2025-01-07",503,3,224.54,4,5,3,"4,5,3"
16023,"2025-01-07",503,4,292.29,4,5,4,"4,5,4"
17371,"2025-01-08",502,2,235.20,4,3,3,"4,3,3"
9247,"2025-01-08",502,1,275.94,4,1,4,"4,1,4"
9095,"2025-01-08",502,2,130.92,4,3,2,"4,3,2"
19822,"2025-01-08",502,2,282.85,4,3,4,"4,3,4"
17300,"2025-01-08",502,3,213.21,4,4,3,"4,4,3"
10931,"2025-01-08",502,2,36.07,4,2,1,"4,2,1"
11909,"2025-01-08",502,3,220.40,4,5,3,"4,5,3"
19607,"2025-01-08",502,3,137.68,4,5,2,"4,5,2"
7548,"2025-01-08",502,2,86.30,4,3,2,"4,3,2"
14962,"2025-01-08",502,2,828.20,4,4,5,"4,4,5"
4242,"2025-01-08",502,3,234.05,4,5,3,"4,5,3"
6678,"2025-01-08",502,5,962.44,4,5,5,"4,5,5"
19927,"2025-01-08",502,3,470.40,4,5,5,"4,5,5"
17197,"2025-01-08",502,1,37.54,4,2,1,"4,2,1"
6530,"2025-01-09",501,2,231.86,4,3,3,"4,3,3"
17879,"2025-01-09",501,2,368.67,4,4,4,"4,4,4"
7843,"2025-01-09",501,3,106.63,4,4,2,"4,4,2"
288,"2025-01-09",501,3,409.72,4,4,4,"4,4,4"
11132,"2025-01-09",501,3,413.61,4,4,4,"4,4,4"
11198,"2025-01-09",501,2,156.77,4,3,3,"4,3,3"
13736,"2025-01-09",501,2,121.29,4,3,2,"4,3,2"
10770,"2025-01-09",501,2,715.19,4,4,5,"4,4,5"
16198,"2025-01-09",501,2,279.05,4,3,4,"4,3,4"
6882,"2025-01-09",501,1,250.19,4,1,3,"4,1,3"
2376,"2025-01-09",501,2,311.00,4,4,4,"4,4,4"
17992,"2025-01-09",501,2,701.98,4,4,5,"4,4,5"
4868,"2025-01-09",501,1,367.40,4,1,4,"4,1,4"
18326,"2025-01-09",501,3,249.58,4,5,3,"4,5,3"
6217,"2025-01-09",501,3,548.64,4,4,5,"4,4,5"
255,"2025-01-10",500,3,183.28,4,5,3,"4,5,3"
1668,"2025-01-10",500,3,341.47,4,4,4,"4,4,4"
6658,"2025-01-10",500,2,253.18,4,3,3,"4,3,3"
12562,"2025-01-10",500,4,410.37,4,5,4,"4,5,4"
14495,"2025-01-10",500,1,1924.76,4,2,5,"4,2,5"
2753,"2025-01-10",500,3,251.17,4,5,3,"4,5,3"
10519,"2025-01-10",500,2,223.26,4,3,3,"4,3,3"
1919,"2025-01-10",500,3,526.91,4,5,5,"4,5,5"
5333,"2025-01-10",500,1,928.65,4,1,5,"4,1,5"
14834,"2025-01-10",500,2,173.85,4,3,3,"4,3,3"
18604,"2025-01-10",500,1,27.35,4,2,1,"4,2,1"
19615,"2025-01-10",500,3,328.02,4,4,4,"4,4,4"
13871,"2025-01-10",500,2,457.48,4,4,5,"4,4,5"
5423,"2025-01-11",499,2,412.67,4,4,4,"4,4,4"
5912,"2025-01-11",499,4,474.86,4,5,5,"4,5,5"
8319,"2025-01-11",499,2,105.66,4,3,2,"4,3,2"
6075,"2025-01-11",499,3,663.31,4,5,5,"4,5,5"
6174,"2025-01-11",499,3,278.28,4,4,4,"4,4,4"
13162,"2025-01-11",499,5,453.46,4,5,5,"4,5,5"
9897,"2025-01-11",499,2,305.31,4,4,4,"4,4,4"
8953,"2025-01-11",499,3,819.77,4,5,5,"4,5,5"
1642,"2025-01-11",499,2,148.50,4,3,2,"4,3,2"
12927,"2025-01-11",499,1,301.14,4,1,4,"4,1,4"
1583,"2025-01-11",499,1,10.55,4,1,1,"4,1,1"
13638,"2025-01-11",499,4,617.29,4,5,5,"4,5,5"
5768,"2025-01-11",499,5,939.06,4,5,5,"4,5,5"
11054,"2025-01-11",499,5,407.32,4,5,4,"4,5,4"
10720,"2025-01-11",499,3,93.66,4,5,2,"4,5,2"
14345,"2025-01-11",499,3,172.97,4,5,3,"4,5,3"
12904,"2025-01-11",499,4,698.31,4,5,5,"4,5,5"
11193,"2025-01-11",499,1,11.02,4,1,1,"4,1,1"
8581,"2025-01-12",498,1,28.12,4,2,1,"4,2,1"
15598,"2025-01-12",498,1,188.73,4,1,3,"4,1,3"
17575,"2025-01-12",498,3,126.95,4,5,2,"4,5,2"
4278,"2025-01-12",498,3,266.84,4,4,4,"4,4,4"
7001,"2025-01-12",498,3,589.88,4,4,5,"4,4,5"
1009,"2025-01-12",498,1,30.96,4,2,1,"4,2,1"
15968,"2025-01-12",498,1,143.56,4,2,2,"4,2,2"
18794,"2025-01-12",498,2,749.30,4,4,5,"4,4,5"
19208,"2025-01-12",498,1,187.52,4,1,3,"4,1,3"
17849,"2025-01-12",498,1,28.44,4,2,1,"4,2,1"
7015,"2025-01-12",498,2,261.87,4,3,4,"4,3,4"
7909,"2025-01-13",497,1,50.04,4,1,1,"4,1,1"
5377,"2025-01-13",497,3,501.19,4,5,5,"4,5,5"
14097,"2025-01-13",497,2,123.96,4,3,2,"4,3,2"
11255,"2025-01-13",497,2,318.19,4,4,4,"4,4,4"
11444,"2025-01-13",497,4,422.09,4,5,4,"4,5,4"
3041,"2025-01-13",497,3,449.99,4,5,5,"4,5,5"
18482,"2025-01-13",497,5,217.60,4,5,3,"4,5,3"
14315,"2025-01-13",497,6,799.60,4,5,5,"4,5,5"
16233,"2025-01-13",497,1,233.31,4,1,3,"4,1,3"
2762,"2025-01-13",497,1,30.48,4,2,1,"4,2,1"
13103,"2025-01-13",497,2,107.09,4,3,2,"4,3,2"
7859,"2025-01-13",497,2,183.60,4,3,3,"4,3,3"
6314,"2025-01-13",497,1,13.10,4,1,1,"4,1,1"
11131,"2025-01-14",496,3,191.78,4,4,3,"4,4,3"
8347,"2025-01-14",496,2,645.46,4,4,5,"4,4,5"
9774,"2025-01-14",496,2,445.76,4,4,5,"4,4,5"
5043,"2025-01-14",496,2,237.78,4,3,3,"4,3,3"
1486,"2025-01-14",496,2,655.20,4,4,5,"4,4,5"
13752,"2025-01-14",496,1,50.15,4,1,1,"4,1,1"
15666,"2025-01-14",496,2,357.17,4,4,4,"4,4,4"
15550,"2025-01-14",496,2,199.06,4,3,3,"4,3,3"
16453,"2025-01-14",496,3,310.76,4,5,4,"4,5,4"
2212,"2025-01-14",496,3,264.58,4,4,4,"4,4,4"
14829,"2025-01-14",496,1,50.76,4,1,1,"4,1,1"
1060,"2025-01-14",496,2,220.28,4,3,3,"4,3,3"
15374,"2025-01-15",495,4,327.75,4,5,4,"4,5,4"
17108,"2025-01-15",495,4,242.07,4,5,3,"4,5,3"
9380,"2025-01-15",495,3,186.35,4,4,3,"4,4,3"
17492,"2025-01-15",495,3,834.33,4,5,5,"4,5,5"
7404,"2025-01-15",495,1,30.82,4,2,1,"4,2,1"
3441,"2025-01-15",495,4,561.93,4,5,5,"4,5,5"
6246,"2025-01-15",495,2,271.39,4,3,4,"4,3,4"
4092,"2025-01-15",495,1,16.86,4,2,1,"4,2,1"
12801,"2025-01-15",495,3,427.56,4,4,4,"4,4,4"
18852,"2025-01-15",495,4,597.02,4,5,5,"4,5,5"
19183,"2025-01-15",495,1,80.61,4,2,2,"4,2,2"
15821,"2025-01-15",495,3,181.64,4,5,3,"4,5,3"
15857,"2025-01-15",495,2,58.26,4,3,1,"4,3,1"
2671,"2025-01-15",495,3,796.89,4,5,5,"4,5,5"
7663,"2025-01-15",495,2,184.49,4,3,3,"4,3,3"
14397,"2025-01-15",495,3,137.17,4,5,2,"4,5,2"
10515,"2025-01-16",494,3,104.53,4,4,2,"4,4,2"
3042,"2025-01-16",494,2,511.59,4,4,5,"4,4,5"
19248,"2025-01-16",494,1,388.79,4,1,4,"4,1,4"
17507,"2025-01-16",494,1,116.13,4,2,2,"4,2,2"
12691,"2025-01-16",494,2,105.22,4,3,2,"4,3,2"
19952,"2025-01-16",494,4,446.86,4,5,5,"4,5,5"
3735,"2025-01-16",494,4,337.48,4,5,4,"4,5,4"
4825,"2025-01-16",494,3,127.63,4,5,2,"4,5,2"
8374,"2025-01-16",494,6,1373.84,4,5,5,"4,5,5"
9412,"2025-01-16",494,5,484.67,4,5,5,"4,5,5"
17040,"2025-01-16",494,3,532.85,4,5,5,"4,5,5"
18468,"2025-01-17",493,4,141.61,4,5,2,"4,5,2"
17351,"2025-01-17",493,3,214.02,4,5,3,"4,5,3"
6280,"2025-01-17",493,4,263.53,4,5,4,"4,5,4"
18998,"2025-01-17",493,1,103.42,4,2,2,"4,2,2"
15973,"2025-01-17",493,4,179.53,4,5,3,"4,5,3"
16151,"2025-01-17",493,2,211.68,4,3,3,"4,3,3"
455,"2025-01-17",493,6,1105.20,4,5,5,"4,5,5"
19424,"2025-01-17",493,1,148.49,4,1,2,"4,1,2"
12300,"2025-01-17",493,5,355.20,4,5,4,"4,5,4"
6374,"2025-01-17",493,2,228.28,4,3,3,"4,3,3"
18958,"2025-01-17",493,3,715.03,4,5,5,"4,5,5"
19675,"2025-01-17",493,2,28.21,4,2,1,"4,2,1"
11100,"2025-01-17",493,2,421.65,4,4,4,"4,4,4"
13181,"2025-01-17",493,3,161.53,4,5,3,"4,5,3"
15381,"2025-01-17",493,3,137.45,4,5,2,"4,5,2"
4199,"2025-01-18",492,3,234.34,4,5,3,"4,5,3"
13560,"2025-01-18",492,5,277.82,4,5,4,"4,5,4"
11648,"2025-01-18",492,3,285.15,4,4,4,"4,4,4"
5180,"2025-01-18",492,2,154.89,4,3,3,"4,3,3"
1445,"2025-01-18",492,2,124.71,4,3,2,"4,3,2"
18398,"2025-01-18",492,1,7.51,4,1,1,"4,1,1"
18737,"2025-01-18",492,2,300.13,4,4,4,"4,4,4"
7865,"2025-01-18",492,2,521.35,4,4,5,"4,4,5"
829,"2025-01-18",492,2,581.74,4,4,5,"4,4,5"
2308,"2025-01-18",492,3,296.41,4,4,4,"4,4,4"
1608,"2025-01-18",492,1,796.83,4,2,5,"4,2,5"
3763,"2025-01-18",492,4,868.57,4,5,5,"4,5,5"
3007,"2025-01-19",491,1,39.88,4,1,1,"4,1,1"
684,"2025-01-19",491,3,225.71,4,5,3,"4,5,3"
13579,"2025-01-19",491,2,73.73,4,3,1,"4,3,1"
11254,"2025-01-19",491,6,935.00,4,5,5,"4,5,5"
19984,"2025-01-19",491,1,274.19,4,1,4,"4,1,4"
9206,"2025-01-19",491,3,490.89,4,5,5,"4,5,5"
4678,"2025-01-19",491,2,42.38,4,2,1,"4,2,1"
269,"2025-01-19",491,2,114.08,4,3,2,"4,3,2"
16606,"2025-01-19",491,2,554.74,4,4,5,"4,4,5"
938,"2025-01-19",491,2,278.32,4,3,4,"4,3,4"
14225,"2025-01-19",491,1,339.16,4,1,4,"4,1,4"
8791,"2025-01-20",490,3,898.58,4,5,5,"4,5,5"
6509,"2025-01-20",490,5,768.85,4,5,5,"4,5,5"
5092,"2025-01-20",490,2,286.46,4,4,4,"4,4,4"
2494,"2025-01-20",490,1,432.24,4,2,5,"4,2,5"
13474,"2025-01-20",490,2,391.76,4,4,4,"4,4,4"
14388,"2025-01-20",490,2,262.46,4,3,4,"4,3,4"
18850,"2025-01-20",490,2,712.02,4,4,5,"4,4,5"
9691,"2025-01-20",490,2,121.96,4,3,2,"4,3,2"
13438,"2025-01-20",490,1,55.05,4,1,1,"4,1,1"
2104,"2025-01-20",490,1,52.75,4,1,1,"4,1,1"
17536,"2025-01-21",489,4,675.12,4,5,5,"4,5,5"
14702,"2025-01-21",489,3,598.50,4,4,5,"4,4,5"
19423,"2025-01-21",489,3,294.45,4,4,4,"4,4,4"
6655,"2025-01-21",489,1,65.96,4,1,1,"4,1,1"
1113,"2025-01-21",489,3,365.06,4,5,4,"4,5,4"
8570,"2025-01-21",489,1,216.13,4,1,3,"4,1,3"
17753,"2025-01-21",489,2,351.25,4,4,4,"4,4,4"
12669,"2025-01-21",489,3,637.21,4,5,5,"4,5,5"
6499,"2025-01-21",489,3,278.88,4,4,4,"4,4,4"
11525,"2025-01-21",489,3,167.82,4,5,3,"4,5,3"
14123,"2025-01-21",489,3,312.80,4,5,4,"4,5,4"
4954,"2025-01-21",489,1,42.86,4,1,1,"4,1,1"
16724,"2025-01-21",489,3,523.18,4,5,5,"4,5,5"
13153,"2025-01-21",489,1,30.44,4,2,1,"4,2,1"
5438,"2025-01-21",489,3,374.07,4,5,4,"4,5,4"
6242,"2025-01-21",489,4,1635.43,4,5,5,"4,5,5"
19206,"2025-01-22",488,2,147.71,4,3,2,"4,3,2"
11885,"2025-01-22",488,3,537.83,4,5,5,"4,5,5"
424,"2025-01-22",488,1,17.34,4,2,1,"4,2,1"
1029,"2025-01-22",488,1,85.05,4,2,2,"4,2,2"
11219,"2025-01-22",488,1,46.08,4,1,1,"4,1,1"
12141,"2025-01-22",488,1,191.61,4,1,3,"4,1,3"
3465,"2025-01-22",488,2,137.94,4,3,2,"4,3,2"
3416,"2025-01-22",488,2,203.33,4,3,3,"4,3,3"
14937,"2025-01-22",488,1,313.77,4,1,4,"4,1,4"
9563,"2025-01-23",487,2,62.15,4,3,1,"4,3,1"
4810,"2025-01-23",487,4,382.01,4,5,4,"4,5,4"
16720,"2025-01-23",487,6,436.80,4,5,5,"4,5,5"
3037,"2025-01-23",487,3,340.69,4,5,4,"4,5,4"
3276,"2025-01-23",487,3,362.48,4,5,4,"4,5,4"
6489,"2025-01-23",487,3,524.00,4,5,5,"4,5,5"
19706,"2025-01-23",487,2,71.66,4,3,1,"4,3,1"
16812,"2025-01-23",487,1,73.70,4,1,1,"4,1,1"
2328,"2025-01-23",487,3,163.36,4,5,3,"4,5,3"
19582,"2025-01-23",487,2,274.33,4,3,4,"4,3,4"
9113,"2025-01-23",487,2,634.76,4,4,5,"4,4,5"
7973,"2025-01-23",487,5,542.26,4,5,5,"4,5,5"
19270,"2025-01-23",487,2,234.08,4,3,3,"4,3,3"
13089,"2025-01-23",487,1,78.14,4,2,2,"4,2,2"
11265,"2025-01-23",487,2,845.49,4,4,5,"4,4,5"
4720,"2025-01-23",487,2,85.69,4,3,2,"4,3,2"
14012,"2025-01-23",487,1,30.97,4,2,1,"4,2,1"
16881,"2025-01-24",486,1,96.79,4,2,2,"4,2,2"
19882,"2025-01-24",486,3,828.84,4,5,5,"4,5,5"
18195,"2025-01-24",486,2,674.47,4,4,5,"4,4,5"
5245,"2025-01-24",486,2,38.93,4,2,1,"4,2,1"
14806,"2025-01-24",486,2,134.75,4,3,2,"4,3,2"
3106,"2025-01-24",486,2,87.84,4,3,2,"4,3,2"
11908,"2025-01-24",486,2,101.73,4,3,2,"4,3,2"
13126,"2025-01-24",486,4,661.26,4,5,5,"4,5,5"
2152,"2025-01-24",486,4,512.51,4,5,5,"4,5,5"
1923,"2025-01-24",486,2,350.95,4,4,4,"4,4,4"
14039,"2025-01-24",486,3,482.25,4,5,5,"4,5,5"
3180,"2025-01-24",486,1,87.31,4,2,2,"4,2,2"
8027,"2025-01-25",485,3,216.71,4,5,3,"4,5,3"
4818,"2025-01-25",485,2,272.61,4,3,4,"4,3,4"
10743,"2025-01-25",485,2,597.57,4,4,5,"4,4,5"
19110,"2025-01-25",485,2,90.84,4,3,2,"4,3,2"
19060,"2025-01-25",485,1,135.34,4,2,2,"4,2,2"
4019,"2025-01-25",485,3,435.02,4,5,5,"4,5,5"
4636,"2025-01-25",485,4,635.72,4,5,5,"4,5,5"
11249,"2025-01-25",485,2,342.18,4,4,4,"4,4,4"
9083,"2025-01-25",485,2,146.01,4,3,2,"4,3,2"
2409,"2025-01-26",484,3,457.23,4,5,5,"4,5,5"
12416,"2025-01-26",484,2,51.01,4,2,1,"4,2,1"
13887,"2025-01-26",484,3,326.89,4,4,4,"4,4,4"
16412,"2025-01-26",484,3,228.67,4,5,3,"4,5,3"
9722,"2025-01-26",484,3,229.38,4,5,3,"4,5,3"
7777,"2025-01-26",484,5,346.34,4,5,4,"4,5,4"
187,"2025-01-26",484,4,203.45,4,5,3,"4,5,3"
19982,"2025-01-26",484,2,1018.08,4,4,5,"4,4,5"
6108,"2025-01-26",484,3,58.11,4,5,1,"4,5,1"
12266,"2025-01-26",484,3,159.71,4,5,3,"4,5,3"
10656,"2025-01-27",483,4,351.04,4,5,4,"4,5,4"
12641,"2025-01-27",483,2,139.31,4,3,2,"4,3,2"
19702,"2025-01-27",483,2,90.24,4,3,2,"4,3,2"
10774,"2025-01-27",483,4,608.40,4,5,5,"4,5,5"
18995,"2025-01-27",483,2,623.45,4,4,5,"4,4,5"
14748,"2025-01-27",483,4,280.57,4,5,4,"4,5,4"
16714,"2025-01-27",483,1,39.27,4,2,1,"4,2,1"
17001,"2025-01-27",483,4,273.37,4,5,4,"4,5,4"
11025,"2025-01-27",483,2,102.49,4,3,2,"4,3,2"
14437,"2025-01-27",483,3,528.75,4,5,5,"4,5,5"
17104,"2025-01-27",483,2,245.85,4,3,3,"4,3,3"
4192,"2025-01-27",483,3,425.95,4,4,4,"4,4,4"
9642,"2025-01-27",483,2,732.91,4,4,5,"4,4,5"
19730,"2025-01-27",483,1,176.85,4,1,3,"4,1,3"
123,"2025-01-27",483,2,160.86,4,3,3,"4,3,3"
18474,"2025-01-28",482,2,94.07,4,3,2,"4,3,2"
7273,"2025-01-28",482,1,122.71,4,2,2,"4,2,2"
3282,"2025-01-28",482,2,377.70,4,4,4,"4,4,4"
19024,"2025-01-28",482,1,32.51,4,2,1,"4,2,1"
4806,"2025-01-28",482,1,41.67,4,1,1,"4,1,1"
8635,"2025-01-28",482,1,82.03,4,2,2,"4,2,2"
8106,"2025-01-28",482,5,387.19,4,5,4,"4,5,4"
3132,"2025-01-28",482,2,237.58,4,3,3,"4,3,3"
13830,"2025-01-28",482,2,537.48,4,4,5,"4,4,5"
2068,"2025-01-28",482,1,304.92,4,1,4,"4,1,4"
9190,"2025-01-28",482,3,264.89,4,4,4,"4,4,4"
14625,"2025-01-28",482,2,386.13,4,4,4,"4,4,4"
14847,"2025-01-28",482,3,877.72,4,5,5,"4,5,5"
10320,"2025-01-28",482,1,119.14,4,2,2,"4,2,2"
3440,"2025-01-29",481,3,588.41,4,4,5,"4,4,5"
19282,"2025-01-29",481,2,287.85,4,4,4,"4,4,4"
18984,"2025-01-29",481,3,100.03,4,4,2,"4,4,2"
3931,"2025-01-29",481,3,160.39,4,5,3,"4,5,3"
12442,"2025-01-29",481,3,191.90,4,4,3,"4,4,3"
4824,"2025-01-29",481,4,444.04,4,5,5,"4,5,5"
12275,"2025-01-29",481,2,197.82,4,3,3,"4,3,3"
7572,"2025-01-29",481,1,150.76,4,1,2,"4,1,2"
4632,"2025-01-29",481,3,483.62,4,5,5,"4,5,5"
8345,"2025-01-29",481,5,620.56,4,5,5,"4,5,5"
18578,"2025-01-29",481,1,31.48,4,2,1,"4,2,1"
9463,"2025-01-29",481,2,72.62,4,3,1,"4,3,1"
13585,"2025-01-29",481,3,297.36,4,4,4,"4,4,4"
546,"2025-01-30",480,1,42.58,4,1,1,"4,1,1"
13504,"2025-01-30",480,2,862.89,4,4,5,"4,4,5"
6623,"2025-01-30",480,1,28.16,4,2,1,"4,2,1"
16378,"2025-01-30",480,1,157.95,4,1,3,"4,1,3"
19295,"2025-01-30",480,2,159.67,4,3,3,"4,3,3"
